Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
NCL,campus_10,loss2,Top 3,Recall,0.2951,0.29421,-0.0008899999999999464,-0.3015926804472878
NCL,campus_10,loss2,Top 3,NDCG,0.35428,0.35427,-1.0000000000010001e-05,-0.002822626171392684
NCL,campus_10,loss2,Top 5,Hit Ratio,0.3037,0.2999,-0.0038000000000000256,-1.251234771155754
NCL,campus_10,loss2,Top 5,Precision,0.22537,0.22254,-0.002829999999999999,-1.2557128277942935
NCL,campus_10,loss2,Top 5,Recall,0.38103,0.3767,-0.0043300000000000005,-1.1363934598325593
NCL,campus_10,loss2,Top 5,NDCG,0.37445,0.37235,-0.0020999999999999908,-0.5608225397249273
NCL,campus_10,loss2,Top 10,Hit Ratio,0.43715,0.43708,-6.999999999995898e-05,-0.016012810248189176
NCL,campus_10,loss2,Top 10,Precision,0.1622,0.16217,-3.0000000000002247e-05,-0.018495684340321974
NCL,campus_10,loss2,Top 10,Recall,0.49618,0.49466,-0.0015200000000000213,-0.3063404409690075
NCL,campus_10,loss2,Top 10,NDCG,0.40873,0.40842,-0.00030999999999997696,-0.07584468964841752
NCL,campus_10,loss2,Top 20,Hit Ratio,0.57673,0.57434,-0.0023900000000000032,-0.4144053543252481
NCL,campus_10,loss2,Top 20,Precision,0.10699,0.10655,-0.00043999999999999595,-0.41125338816711465
NCL,campus_10,loss2,Top 20,Recall,0.60223,0.59408,-0.00814999999999999,-1.3533035551201353
NCL,campus_10,loss2,Top 20,NDCG,0.44617,0.44392,-0.0022500000000000298,-0.504292085976204
NCL,campus_10,loss3,Top 3,Hit Ratio,0.21936,0.2222,0.002840000000000009,1.2946754194019008
NCL,campus_10,loss3,Top 3,Precision,0.2713,0.27481,0.003510000000000013,1.2937707335053494
NCL,campus_10,loss3,Top 3,Recall,0.2951,0.29737,0.0022700000000000498,0.7692307692307861
NCL,campus_10,loss3,Top 3,NDCG,0.35428,0.36057,0.006290000000000018,1.775431861804228
NCL,campus_10,loss3,Top 5,Hit Ratio,0.3037,0.30475,0.0010499999999999954,0.34573592360882294
NCL,campus_10,loss3,Top 5,Precision,0.22537,0.22614,0.0007700000000000207,0.34166038070729055
NCL,campus_10,loss3,Top 5,Recall,0.38103,0.38152,0.000490000000000046,0.1285987979949206
NCL,campus_10,loss3,Top 5,NDCG,0.37445,0.37871,0.004259999999999986,1.137668580584854
NCL,campus_10,loss3,Top 10,Hit Ratio,0.43715,0.43999,0.002840000000000009,0.6496625872126294
NCL,campus_10,loss3,Top 10,Precision,0.1622,0.16325,0.0010499999999999954,0.6473489519112179
NCL,campus_10,loss3,Top 10,Recall,0.49618,0.49779,0.0016100000000000003,0.32447901971058896
NCL,campus_10,loss3,Top 10,NDCG,0.40873,0.41328,0.0045499999999999985,1.113204315807501
NCL,campus_10,loss3,Top 20,Hit Ratio,0.57673,0.57747,0.0007400000000000739,0.12830960761536142
NCL,campus_10,loss3,Top 20,Precision,0.10699,0.10713,0.00014000000000000123,0.1308533507804479
NCL,campus_10,loss3,Top 20,Recall,0.60223,0.59858,-0.003650000000000042,-0.6060807332746695
NCL,campus_10,loss3,Top 20,NDCG,0.44617,0.44906,0.0028900000000000037,0.6477351682094277
NCL,campus_10,loss4,Top 3,Hit Ratio,0.21936,0.20779,-0.011569999999999997,-5.274434719183076
NCL,campus_10,loss4,Top 3,Precision,0.2713,0.25699,-0.01430999999999999,-5.274603759675632
NCL,campus_10,loss4,Top 3,Recall,0.2951,0.28419,-0.010909999999999975,-3.6970518468315747
NCL,campus_10,loss4,Top 3,NDCG,0.35428,0.33519,-0.019089999999999996,-5.388393361183244
NCL,campus_10,loss4,Top 5,Hit Ratio,0.3037,0.2843,-0.01940000000000003,-6.38788277905829
NCL,campus_10,loss4,Top 5,Precision,0.22537,0.21097,-0.014399999999999996,-6.389492834006299
NCL,campus_10,loss4,Top 5,Recall,0.38103,0.36199,-0.01904,-4.996981864945018
NCL,campus_10,loss4,Top 5,NDCG,0.37445,0.35312,-0.021330000000000016,-5.696354653491792
NCL,campus_10,loss4,Top 10,Hit Ratio,0.43715,0.41991,-0.017239999999999978,-3.943726409699183
NCL,campus_10,loss4,Top 10,Precision,0.1622,0.1558,-0.006400000000000017,-3.945745992601736
NCL,campus_10,loss4,Top 10,Recall,0.49618,0.48217,-0.014010000000000022,-2.823572090773514
NCL,campus_10,loss4,Top 10,NDCG,0.40873,0.3912,-0.01752999999999999,-4.288894869473733
NCL,campus_10,loss4,Top 20,Hit Ratio,0.57673,0.56053,-0.016199999999999992,-2.8089400586062787
NCL,campus_10,loss4,Top 20,Precision,0.10699,0.10399,-0.0030000000000000027,-2.804000373866719
NCL,campus_10,loss4,Top 20,Recall,0.60223,0.58612,-0.01611000000000007,-2.675057702206809
NCL,campus_10,loss4,Top 20,NDCG,0.44617,0.42861,-0.01756000000000002,-3.935719568774238
NCL,campus_10,loss5,Top 3,Hit Ratio,0.21936,0.22048,0.0011200000000000099,0.5105762217359636
NCL,campus_10,loss5,Top 3,Precision,0.2713,0.27269,0.0013900000000000023,0.5123479542941403
NCL,campus_10,loss5,Top 3,Recall,0.2951,0.2993,0.004200000000000037,1.4232463571670746
NCL,campus_10,loss5,Top 3,NDCG,0.35428,0.35876,0.0044800000000000395,1.264536524782669
NCL,campus_10,loss5,Top 5,Hit Ratio,0.3037,0.3031,-0.0006000000000000449,-0.19756338491934305
NCL,campus_10,loss5,Top 5,Precision,0.22537,0.22492,-0.0004499999999999782,-0.19967165106268722
NCL,campus_10,loss5,Top 5,Recall,0.38103,0.38097,-6.0000000000004494e-05,-0.015746791591214473
NCL,campus_10,loss5,Top 5,NDCG,0.37445,0.37708,0.002630000000000021,0.7023634664174179
NCL,campus_10,loss5,Top 10,Hit Ratio,0.43715,0.43932,0.0021700000000000053,0.49639711769415656
NCL,campus_10,loss5,Top 10,Precision,0.1622,0.163,0.0007999999999999952,0.4932182490752128
NCL,campus_10,loss5,Top 10,Recall,0.49618,0.49568,-0.0005000000000000004,-0.1007698818976985
NCL,campus_10,loss5,Top 10,NDCG,0.40873,0.41179,0.003060000000000007,0.7486604849166949
NCL,campus_10,loss5,Top 20,Hit Ratio,0.57673,0.58068,0.003950000000000009,0.6848958784873354
NCL,campus_10,loss5,Top 20,Precision,0.10699,0.10773,0.0007400000000000045,0.6916534255537944
NCL,campus_10,loss5,Top 20,Recall,0.60223,0.60558,0.003349999999999964,0.5562658784849582
NCL,campus_10,loss5,Top 20,NDCG,0.44617,0.45017,0.0040000000000000036,0.896519263957685
NCL,campus_102,loss1,Top 3,Hit Ratio,0.21577,0.20343,-0.01233999999999999,-5.7190526949993
NCL,campus_102,loss1,Top 3,Precision,0.23727,0.2237,-0.013569999999999999,-5.7192228263160105
NCL,campus_102,loss1,Top 3,Recall,0.2836,0.2714,-0.012200000000000044,-4.301833568406222
NCL,campus_102,loss1,Top 3,NDCG,0.32215,0.30335,-0.018799999999999983,-5.835790780692219
NCL,campus_102,loss1,Top 5,Hit Ratio,0.30016,0.28313,-0.01702999999999999,-5.673640724946692
NCL,campus_102,loss1,Top 5,Precision,0.19804,0.18681,-0.01122999999999999,-5.670571601696622
NCL,campus_102,loss1,Top 5,Recall,0.37052,0.3561,-0.014419999999999988,-3.8918277016085465
NCL,campus_102,loss1,Top 5,NDCG,0.34541,0.32686,-0.01855000000000001,-5.370429344836574
NCL,campus_102,loss1,Top 10,Hit Ratio,0.43202,0.41422,-0.017800000000000038,-4.120179621313837
NCL,campus_102,loss1,Top 10,Precision,0.14252,0.13665,-0.005870000000000014,-4.118720179623922
NCL,campus_102,loss1,Top 10,Recall,0.48861,0.47753,-0.011079999999999979,-2.2676572317390105
NCL,campus_102,loss1,Top 10,NDCG,0.38686,0.3709,-0.015959999999999974,-4.125523445173958
NCL,campus_102,loss1,Top 20,Hit Ratio,0.55669,0.54693,-0.009759999999999991,-1.7532199249133253
NCL,campus_102,loss1,Top 20,Precision,0.09182,0.09021,-0.0016100000000000003,-1.7534306251361362
NCL,campus_102,loss1,Top 20,Recall,0.58771,0.5878,9.00000000000345e-05,0.015313675111880776
NCL,campus_102,loss1,Top 20,NDCG,0.4232,0.41099,-0.012209999999999999,-2.8851606805293
NCL,campus_102,loss2,Top 3,Hit Ratio,0.21577,0.21759,0.001820000000000016,0.843490754043665
NCL,campus_102,loss2,Top 3,Precision,0.23727,0.23927,0.0020000000000000018,0.8429215661482705
NCL,campus_102,loss2,Top 3,Recall,0.2836,0.28537,0.0017699999999999938,0.6241184767277833
NCL,campus_102,loss2,Top 3,NDCG,0.32215,0.32368,0.0015300000000000313,0.4749340369393237
NCL,campus_102,loss2,Top 5,Hit Ratio,0.30016,0.29777,-0.0023900000000000032,-0.7962420042643935
NCL,campus_102,loss2,Top 5,Precision,0.19804,0.19646,-0.001579999999999998,-0.7978186225005041
NCL,campus_102,loss2,Top 5,Recall,0.37052,0.3696,-0.0009200000000000319,-0.2482996869264903
NCL,campus_102,loss2,Top 5,NDCG,0.34541,0.34425,-0.0011599999999999944,-0.3358327784372179
NCL,campus_102,loss2,Top 10,Hit Ratio,0.43202,0.42656,-0.00546000000000002,-1.263830378223235
NCL,campus_102,loss2,Top 10,Precision,0.14252,0.14072,-0.001799999999999996,-1.2629806342969379
NCL,campus_102,loss2,Top 10,Recall,0.48861,0.49072,0.0021100000000000008,0.43183725261455985
NCL,campus_102,loss2,Top 10,NDCG,0.38686,0.38609,-0.0007699999999999929,-0.19903841182856663
NCL,campus_102,loss2,Top 20,Hit Ratio,0.55669,0.55727,0.0005800000000000249,0.10418724963624727
NCL,campus_102,loss2,Top 20,Precision,0.09182,0.09192,0.00010000000000000286,0.10890873448050845
NCL,campus_102,loss2,Top 20,Recall,0.58771,0.59407,0.006360000000000032,1.0821663745724988
NCL,campus_102,loss2,Top 20,NDCG,0.4232,0.42411,0.0009099999999999664,0.2150283553875157
NCL,campus_102,loss3,Top 3,Hit Ratio,0.21577,0.21759,0.001820000000000016,0.843490754043665
NCL,campus_102,loss3,Top 3,Precision,0.23727,0.23927,0.0020000000000000018,0.8429215661482705
NCL,campus_102,loss3,Top 3,Recall,0.2836,0.28397,0.00036999999999998145,0.13046544428772266
NCL,campus_102,loss3,Top 3,NDCG,0.32215,0.32226,0.00010999999999999899,0.034145584355113764
NCL,campus_102,loss3,Top 5,Hit Ratio,0.30016,0.30035,0.00019000000000002348,0.06329957356077542
NCL,campus_102,loss3,Top 5,Precision,0.19804,0.19817,0.000130000000000019,0.06564330438296252
NCL,campus_102,loss3,Top 5,Recall,0.37052,0.37459,0.0040699999999999625,1.0984562236856208
NCL,campus_102,loss3,Top 5,NDCG,0.34541,0.34552,0.00010999999999999899,0.03184621174835674
NCL,campus_102,loss3,Top 10,Hit Ratio,0.43202,0.42953,-0.0024899999999999922,-0.5763622054534494
NCL,campus_102,loss3,Top 10,Precision,0.14252,0.1417,-0.0008200000000000152,-0.5753578445130614
NCL,campus_102,loss3,Top 10,Recall,0.48861,0.48896,0.00035000000000001696,0.07163177176071243
NCL,campus_102,loss3,Top 10,NDCG,0.38686,0.38562,-0.0012399999999999634,-0.3205293904771657
NCL,campus_102,loss3,Top 20,Hit Ratio,0.55669,0.55928,0.002589999999999981,0.4652499595825291
NCL,campus_102,loss3,Top 20,Precision,0.09182,0.09225,0.0004299999999999998,0.4683075582661728
NCL,campus_102,loss3,Top 20,Recall,0.58771,0.5953,0.007590000000000097,1.2914532677681334
NCL,campus_102,loss3,Top 20,NDCG,0.4232,0.42422,0.0010199999999999654,0.24102079395084247
NCL,campus_102,loss4,Top 3,Hit Ratio,0.21577,0.20505,-0.01071999999999998,-4.968253232608787
NCL,campus_102,loss4,Top 3,Precision,0.23727,0.22548,-0.011789999999999995,-4.969022632444049
NCL,campus_102,loss4,Top 3,Recall,0.2836,0.27184,-0.011759999999999993,-4.146685472496471
NCL,campus_102,loss4,Top 3,NDCG,0.32215,0.3041,-0.01805000000000001,-5.602979978270995
NCL,campus_102,loss4,Top 5,Hit Ratio,0.30016,0.28466,-0.015499999999999958,-5.163912579957342
NCL,campus_102,loss4,Top 5,Precision,0.19804,0.18782,-0.010220000000000007,-5.160573621490611
NCL,campus_102,loss4,Top 5,Recall,0.37052,0.35808,-0.012440000000000007,-3.357443592788515
NCL,campus_102,loss4,Top 5,NDCG,0.34541,0.32774,-0.01767000000000002,-5.11565965084972
NCL,campus_102,loss4,Top 10,Hit Ratio,0.43202,0.41221,-0.019809999999999994,-4.58543585945095
NCL,campus_102,loss4,Top 10,Precision,0.14252,0.13598,-0.006540000000000018,-4.5888296379455635
NCL,campus_102,loss4,Top 10,Recall,0.48861,0.4795,-0.009110000000000007,-1.86447268782874
NCL,campus_102,loss4,Top 10,NDCG,0.38686,0.37074,-0.016119999999999968,-4.16688207620327
NCL,campus_102,loss4,Top 20,Hit Ratio,0.55669,0.54722,-0.009469999999999978,-1.7011263000952015
NCL,campus_102,loss4,Top 20,Precision,0.09182,0.09026,-0.001559999999999992,-1.6989762578958745
NCL,campus_102,loss4,Top 20,Recall,0.58771,0.58883,0.0011200000000000099,0.19057017917000052
NCL,campus_102,loss4,Top 20,NDCG,0.4232,0.41083,-0.012370000000000048,-2.9229678638941508
NCL,campus_102,loss5,Top 3,Hit Ratio,0.21577,0.21586,9.000000000000674e-05,0.04171108124392026
NCL,campus_102,loss5,Top 3,Precision,0.23727,0.23737,9.999999999998899e-05,0.04214607830740885
NCL,campus_102,loss5,Top 3,Recall,0.2836,0.28381,0.00020999999999998797,0.07404795486600421
NCL,campus_102,loss5,Top 3,NDCG,0.32215,0.32142,-0.0007300000000000084,-0.22660251435666878
NCL,campus_102,loss5,Top 5,Hit Ratio,0.30016,0.30131,0.0011500000000000399,0.3831289978678171
NCL,campus_102,loss5,Top 5,Precision,0.19804,0.1988,0.0007600000000000107,0.3837608563926534
NCL,campus_102,loss5,Top 5,Recall,0.37052,0.37468,0.004159999999999997,1.1227464104501772
NCL,campus_102,loss5,Top 5,NDCG,0.34541,0.34633,0.0009200000000000319,0.26635013462263163
NCL,campus_102,loss5,Top 10,Hit Ratio,0.43202,0.43087,-0.0011500000000000399,-0.26619138002871157
NCL,campus_102,loss5,Top 10,Precision,0.14252,0.14214,-0.0003800000000000192,-0.2666292450182565
NCL,campus_102,loss5,Top 10,Recall,0.48861,0.49057,0.0019600000000000173,0.4011379218599737
NCL,campus_102,loss5,Top 10,NDCG,0.38686,0.38691,4.999999999999449e-05,0.012924572196658867
NCL,campus_102,loss5,Top 20,Hit Ratio,0.55669,0.56176,0.005070000000000019,0.9107402683719878
NCL,campus_102,loss5,Top 20,Precision,0.09182,0.09266,0.0008400000000000074,0.9148333696362528
NCL,campus_102,loss5,Top 20,Recall,0.58771,0.5995,0.011790000000000078,2.0060914396556258
NCL,campus_102,loss5,Top 20,NDCG,0.4232,0.42614,0.002939999999999998,0.694706994328922
NCL,campus_143,loss1,Top 3,Hit Ratio,0.49935,0.48515,-0.01419999999999999,-2.8436968058475998
NCL,campus_143,loss1,Top 3,Precision,0.28485,0.27675,-0.008099999999999996,-2.843601895734596
NCL,campus_143,loss1,Top 3,Recall,0.56626,0.55309,-0.013170000000000015,-2.325786741073008
NCL,campus_143,loss1,Top 3,NDCG,0.52625,0.51144,-0.01480999999999999,-2.814251781472682
NCL,campus_143,loss1,Top 5,Hit Ratio,0.59649,0.58822,-0.00827,-1.3864440309141812
NCL,campus_143,loss1,Top 5,Precision,0.20416,0.20133,-0.002829999999999999,-1.3861677115987456
NCL,campus_143,loss1,Top 5,Recall,0.64844,0.64044,-0.008000000000000007,-1.2337301832089334
NCL,campus_143,loss1,Top 5,NDCG,0.55852,0.54658,-0.011940000000000062,-2.137792737950308
NCL,campus_143,loss1,Top 10,Hit Ratio,0.70214,0.69026,-0.011880000000000002,-1.6919702623408441
NCL,campus_143,loss1,Top 10,Precision,0.12016,0.11813,-0.002030000000000004,-1.6894141145139847
NCL,campus_143,loss1,Top 10,Recall,0.72647,0.71718,-0.00928999999999991,-1.2787864605558261
NCL,campus_143,loss1,Top 10,NDCG,0.58896,0.57655,-0.012410000000000032,-2.1071040478131
NCL,campus_143,loss1,Top 20,Hit Ratio,0.77474,0.75872,-0.016020000000000034,-2.0677904845496595
NCL,campus_143,loss1,Top 20,Precision,0.06629,0.06492,-0.0013699999999999962,-2.0666767234876997
NCL,campus_143,loss1,Top 20,Recall,0.78431,0.76795,-0.01635999999999993,-2.085909908072055
NCL,campus_143,loss1,Top 20,NDCG,0.6063,0.59266,-0.013639999999999985,-2.249711364011213
NCL,campus_143,loss2,Top 3,Hit Ratio,0.49935,0.48205,-0.017300000000000038,-3.4645038550115226
NCL,campus_143,loss2,Top 3,Precision,0.28485,0.27498,-0.00986999999999999,-3.4649815692469685
NCL,campus_143,loss2,Top 3,Recall,0.56626,0.55203,-0.014229999999999965,-2.512979903224661
NCL,campus_143,loss2,Top 3,NDCG,0.52625,0.50468,-0.021569999999999978,-4.0988123515439385
NCL,campus_143,loss2,Top 5,Hit Ratio,0.59649,0.58538,-0.011109999999999953,-1.8625626582172299
NCL,campus_143,loss2,Top 5,Precision,0.20416,0.20035,-0.003810000000000008,-1.866183385579941
NCL,campus_143,loss2,Top 5,Recall,0.64844,0.63838,-0.010060000000000069,-1.5514157053852429
NCL,campus_143,loss2,Top 5,NDCG,0.55852,0.53981,-0.018710000000000004,-3.3499248012604745
NCL,campus_143,loss2,Top 10,Hit Ratio,0.70214,0.70034,-0.0018000000000000238,-0.256359130657707
NCL,campus_143,loss2,Top 10,Precision,0.12016,0.11985,-0.0003100000000000047,-0.2579893475366217
NCL,campus_143,loss2,Top 10,Recall,0.72647,0.72984,0.003370000000000095,0.46388701529314297
NCL,campus_143,loss2,Top 10,NDCG,0.58896,0.57504,-0.013920000000000043,-2.3634881825590943
NCL,campus_143,loss2,Top 20,Hit Ratio,0.77474,0.77112,-0.0036199999999999566,-0.46725353021658317
NCL,campus_143,loss2,Top 20,Precision,0.06629,0.06598,-0.0003100000000000047,-0.46764217830744415
NCL,campus_143,loss2,Top 20,Recall,0.78431,0.77977,-0.0045399999999999885,-0.578852749550559
NCL,campus_143,loss2,Top 20,NDCG,0.6063,0.59118,-0.015119999999999911,-2.493814943097462
NCL,campus_143,loss3,Top 3,Hit Ratio,0.49935,0.49083,-0.008520000000000028,-1.7062180835085667
NCL,campus_143,loss3,Top 3,Precision,0.28485,0.27999,-0.0048599999999999755,-1.70616113744075
NCL,campus_143,loss3,Top 3,Recall,0.56626,0.55187,-0.014390000000000014,-2.5412354748702035
NCL,campus_143,loss3,Top 3,NDCG,0.52625,0.51333,-0.012920000000000043,-2.455106888361053
NCL,campus_143,loss3,Top 5,Hit Ratio,0.59649,0.58977,-0.006719999999999948,-1.1265905547452513
NCL,campus_143,loss3,Top 5,Precision,0.20416,0.20186,-0.0022999999999999965,-1.1265673981191204
NCL,campus_143,loss3,Top 5,Recall,0.64844,0.63757,-0.010870000000000046,-1.6763308864351438
NCL,campus_143,loss3,Top 5,NDCG,0.55852,0.54684,-0.011680000000000024,-2.091241137291417
NCL,campus_143,loss3,Top 10,Hit Ratio,0.70214,0.69879,-0.003349999999999964,-0.4771128265018321
NCL,campus_143,loss3,Top 10,Precision,0.12016,0.11958,-0.0005799999999999972,-0.4826897470039923
NCL,campus_143,loss3,Top 10,Recall,0.72647,0.7266,0.0001300000000000745,0.017894751331792712
NCL,campus_143,loss3,Top 10,NDCG,0.58896,0.58061,-0.00835000000000008,-1.4177533279000405
NCL,campus_143,loss3,Top 20,Hit Ratio,0.77474,0.77086,-0.0038799999999999946,-0.5008131760332493
NCL,campus_143,loss3,Top 20,Precision,0.06629,0.06596,-0.00032999999999999696,-0.4978126414240413
NCL,campus_143,loss3,Top 20,Recall,0.78431,0.78175,-0.0025600000000000067,-0.3264015504073653
NCL,campus_143,loss3,Top 20,NDCG,0.6063,0.59753,-0.008769999999999945,-1.4464786409368209
NCL,campus_143,loss4,Top 3,Hit Ratio,0.49935,0.47404,-0.02531,-5.06858916591569
NCL,campus_143,loss4,Top 3,Precision,0.28485,0.27041,-0.014440000000000008,-5.069334737581186
NCL,campus_143,loss4,Top 3,Recall,0.56626,0.5442,-0.02205999999999997,-3.8957369406279745
NCL,campus_143,loss4,Top 3,NDCG,0.52625,0.49811,-0.02814,-5.347268408551069
NCL,campus_143,loss4,Top 5,Hit Ratio,0.59649,0.57995,-0.01654,-2.7728880618283624
NCL,campus_143,loss4,Top 5,Precision,0.20416,0.1985,-0.005659999999999998,-2.7723354231974913
NCL,campus_143,loss4,Top 5,Recall,0.64844,0.63205,-0.016390000000000016,-2.527604712849302
NCL,campus_143,loss4,Top 5,NDCG,0.55852,0.53445,-0.024070000000000036,-4.30960395330517
NCL,campus_143,loss4,Top 10,Hit Ratio,0.70214,0.69827,-0.00387000000000004,-0.5511721309140685
NCL,campus_143,loss4,Top 10,Precision,0.12016,0.1195,-0.0006600000000000078,-0.5492676431424832
NCL,campus_143,loss4,Top 10,Recall,0.72647,0.7261,-0.00036999999999998145,-0.05093121532891674
NCL,campus_143,loss4,Top 10,NDCG,0.58896,0.57072,-0.018240000000000034,-3.09698451507743
NCL,campus_143,loss4,Top 20,Hit Ratio,0.77474,0.77551,0.0007700000000000484,0.09938818184165635
NCL,campus_143,loss4,Top 20,Precision,0.06629,0.06636,7.000000000000062e-05,0.10559662090813186
NCL,campus_143,loss4,Top 20,Recall,0.78431,0.78662,0.0023100000000000342,0.2945263990003996
NCL,campus_143,loss4,Top 20,NDCG,0.6063,0.58927,-0.01702999999999999,-2.8088405079993386
NCL,campus_143,loss5,Top 3,Hit Ratio,0.49935,0.49858,-0.0007699999999999929,-0.154200460598777
NCL,campus_143,loss5,Top 3,Precision,0.28485,0.28441,-0.00043999999999999595,-0.1544672634720014
NCL,campus_143,loss5,Top 3,Recall,0.56626,0.56157,-0.004689999999999972,-0.8282414438597061
NCL,campus_143,loss5,Top 3,NDCG,0.52625,0.52316,-0.003090000000000037,-0.5871733966745913
NCL,campus_143,loss5,Top 5,Hit Ratio,0.59649,0.59545,-0.0010399999999999299,-0.1743533001391356
NCL,campus_143,loss5,Top 5,Precision,0.20416,0.2038,-0.0003599999999999992,-0.1763322884012535
NCL,campus_143,loss5,Top 5,Recall,0.64844,0.64517,-0.003269999999999995,-0.5042872123866502
NCL,campus_143,loss5,Top 5,NDCG,0.55852,0.55548,-0.0030400000000000427,-0.5442956384731151
NCL,campus_143,loss5,Top 10,Hit Ratio,0.70214,0.70576,0.0036200000000000676,0.5155666961005024
NCL,campus_143,loss5,Top 10,Precision,0.12016,0.12078,0.0006199999999999956,0.515978695073232
NCL,campus_143,loss5,Top 10,Recall,0.72647,0.73223,0.005760000000000098,0.7928751359312978
NCL,campus_143,loss5,Top 10,NDCG,0.58896,0.58853,-0.00043000000000004146,-0.07301005161641562
NCL,campus_143,loss5,Top 20,Hit Ratio,0.77474,0.77112,-0.0036199999999999566,-0.46725353021658317
NCL,campus_143,loss5,Top 20,Precision,0.06629,0.06598,-0.0003100000000000047,-0.46764217830744415
NCL,campus_143,loss5,Top 20,Recall,0.78431,0.78126,-0.003049999999999997,-0.3888768471650237
NCL,campus_143,loss5,Top 20,NDCG,0.6063,0.60395,-0.0023499999999999632,-0.3875968992248002
NCL,campus_15,loss1,Top 3,Hit Ratio,0.14963,0.14139,-0.008240000000000025,-5.5069170620864965
NCL,campus_15,loss1,Top 3,Precision,0.24166,0.22836,-0.013300000000000006,-5.503600099313087
NCL,campus_15,loss1,Top 3,Recall,0.24965,0.23739,-0.012260000000000021,-4.91087522531545
NCL,campus_15,loss1,Top 3,NDCG,0.32563,0.30504,-0.020589999999999997,-6.323127475969659
NCL,campus_15,loss1,Top 5,Hit Ratio,0.21552,0.20618,-0.009339999999999987,-4.333704528582028
NCL,campus_15,loss1,Top 5,Precision,0.20886,0.1998,-0.009059999999999985,-4.337833955759832
NCL,campus_15,loss1,Top 5,Recall,0.31995,0.30787,-0.012080000000000035,-3.7755899359274996
NCL,campus_15,loss1,Top 5,NDCG,0.34395,0.3251,-0.018849999999999978,-5.480447739497014
NCL,campus_15,loss1,Top 10,Hit Ratio,0.34638,0.33372,-0.012660000000000005,-3.6549454356487105
NCL,campus_15,loss1,Top 10,Precision,0.16783,0.1617,-0.0061299999999999966,-3.652505511529522
NCL,campus_15,loss1,Top 10,Recall,0.43442,0.41966,-0.014759999999999995,-3.397633626444454
NCL,campus_15,loss1,Top 10,NDCG,0.37086,0.35264,-0.018220000000000014,-4.9129051394057095
NCL,campus_15,loss1,Top 20,Hit Ratio,0.51428,0.50424,-0.010039999999999938,-1.9522439138212526
NCL,campus_15,loss1,Top 20,Precision,0.12459,0.12216,-0.0024300000000000016,-1.9503973031543473
NCL,campus_15,loss1,Top 20,Recall,0.55046,0.54273,-0.007729999999999904,-1.4042800566798503
NCL,campus_15,loss1,Top 20,NDCG,0.40604,0.39077,-0.015270000000000006,-3.7607132302236246
NCL,campus_15,loss2,Top 3,Hit Ratio,0.14963,0.14774,-0.0018900000000000028,-1.2631156853572163
NCL,campus_15,loss2,Top 3,Precision,0.24166,0.23862,-0.003040000000000015,-1.2579657369858541
NCL,campus_15,loss2,Top 3,Recall,0.24965,0.24404,-0.005610000000000004,-2.24714600440617
NCL,campus_15,loss2,Top 3,NDCG,0.32563,0.319,-0.006629999999999969,-2.03605318920246
NCL,campus_15,loss2,Top 5,Hit Ratio,0.21552,0.21298,-0.0025399999999999867,-1.1785449146250868
NCL,campus_15,loss2,Top 5,Precision,0.20886,0.20639,-0.00247,-1.1826103610073735
NCL,campus_15,loss2,Top 5,Recall,0.31995,0.31344,-0.006510000000000016,-2.034692920768875
