Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
LightGCN,campus_10,loss3,Top 10,Recall,0.04557,0.04751,0.0019399999999999973,4.257186745666002
LightGCN,campus_10,loss3,Top 10,NDCG,0.04322,0.04376,0.0005399999999999988,1.2494215640906958
LightGCN,campus_10,loss3,Top 20,Hit Ratio,0.05593,0.0561,0.00016999999999999654,0.30395136778114884
LightGCN,campus_10,loss3,Top 20,Precision,0.01866,0.01872,6.0000000000001025e-05,0.3215434083601341
LightGCN,campus_10,loss3,Top 20,Recall,0.06669,0.06894,0.002250000000000002,3.37381916329285
LightGCN,campus_10,loss3,Top 20,NDCG,0.04974,0.0502,0.0004600000000000021,0.924809006835549
LightGCN,campus_10,loss4,Top 10,Hit Ratio,0.03636,0.03468,-0.001680000000000001,-4.620462046204623
LightGCN,campus_10,loss4,Top 10,Precision,0.02426,0.02314,-0.0011199999999999995,-4.616652926628192
LightGCN,campus_10,loss4,Top 10,Recall,0.04557,0.04477,-0.0008000000000000021,-1.7555409260478432
LightGCN,campus_10,loss4,Top 10,NDCG,0.04322,0.04176,-0.001460000000000003,-3.3780657103193037
LightGCN,campus_10,loss4,Top 20,Hit Ratio,0.05593,0.05555,-0.0003799999999999984,-0.6794207044519907
LightGCN,campus_10,loss4,Top 20,Precision,0.01866,0.01853,-0.00012999999999999817,-0.6966773847802689
LightGCN,campus_10,loss4,Top 20,Recall,0.06669,0.06968,0.0029900000000000065,4.483430799220283
LightGCN,campus_10,loss4,Top 20,NDCG,0.04974,0.04955,-0.00019000000000000267,-0.3819863289103391
LightGCN,campus_10,loss5,Top 10,Hit Ratio,0.03636,0.03688,0.0005199999999999996,1.430143014301429
LightGCN,campus_10,loss5,Top 10,Precision,0.02426,0.02461,0.0003499999999999996,1.4427040395713093
LightGCN,campus_10,loss5,Top 10,Recall,0.04557,0.04659,0.00102,2.238314680710994
LightGCN,campus_10,loss5,Top 10,NDCG,0.04322,0.04377,0.0005500000000000019,1.272559000462753
LightGCN,campus_10,loss5,Top 20,Hit Ratio,0.05593,0.0562,0.0002699999999999994,0.48274629000536284
LightGCN,campus_10,loss5,Top 20,Precision,0.01866,0.01875,8.99999999999998e-05,0.48231511254019194
LightGCN,campus_10,loss5,Top 20,Recall,0.06669,0.06865,0.0019600000000000034,2.938971360023997
LightGCN,campus_10,loss5,Top 20,NDCG,0.04974,0.05044,0.0006999999999999992,1.4073180538801755
LightGCN,campus_102,loss1,Top 10,Hit Ratio,0.0482,0.04914,0.0009400000000000033,1.9502074688796749
LightGCN,campus_102,loss1,Top 10,Precision,0.03346,0.03411,0.0006500000000000047,1.9426180514046765
LightGCN,campus_102,loss1,Top 10,Recall,0.0615,0.06085,-0.0006499999999999978,-1.0569105691056875
LightGCN,campus_102,loss1,Top 10,NDCG,0.05794,0.05871,0.0007699999999999999,1.3289609941318603
LightGCN,campus_102,loss1,Top 20,Hit Ratio,0.07212,0.07387,0.0017500000000000016,2.4265113699389924
LightGCN,campus_102,loss1,Top 20,Precision,0.02503,0.02564,0.0006099999999999994,2.4370755093887313
LightGCN,campus_102,loss1,Top 20,Recall,0.08848,0.0875,-0.0009800000000000086,-1.1075949367088704
LightGCN,campus_102,loss1,Top 20,NDCG,0.06655,0.0673,0.0007500000000000007,1.1269722013523675
LightGCN,campus_102,loss2,Top 10,Hit Ratio,0.0482,0.04887,0.000669999999999997,1.3900414937759273
LightGCN,campus_102,loss2,Top 10,Precision,0.03346,0.03392,0.0004600000000000021,1.3747758517633057
LightGCN,campus_102,loss2,Top 10,Recall,0.0615,0.06077,-0.0007300000000000015,-1.1869918699187016
LightGCN,campus_102,loss2,Top 10,NDCG,0.05794,0.05812,0.0001799999999999996,0.31066620642043424
LightGCN,campus_102,loss2,Top 20,Hit Ratio,0.07212,0.07242,0.0002999999999999947,0.41597337770381965
LightGCN,campus_102,loss2,Top 20,Precision,0.02503,0.02513,9.99999999999994e-05,0.39952057530962604
LightGCN,campus_102,loss2,Top 20,Recall,0.08848,0.08745,-0.0010300000000000031,-1.1641048824593163
LightGCN,campus_102,loss2,Top 20,NDCG,0.06655,0.06627,-0.00028000000000000247,-0.42073628850488726
LightGCN,campus_102,loss3,Top 10,Hit Ratio,0.0482,0.04618,-0.002020000000000001,-4.190871369294608
LightGCN,campus_102,loss3,Top 10,Precision,0.03346,0.03206,-0.0013999999999999985,-4.184100418410037
LightGCN,campus_102,loss3,Top 10,Recall,0.0615,0.05772,-0.0037799999999999986,-6.146341463414632
LightGCN,campus_102,loss3,Top 10,NDCG,0.05794,0.05655,-0.0013899999999999954,-2.399033482913351
LightGCN,campus_102,loss3,Top 20,Hit Ratio,0.07212,0.07077,-0.001350000000000004,-1.8718801996672265
LightGCN,campus_102,loss3,Top 20,Precision,0.02503,0.02456,-0.00047000000000000167,-1.8777467039552604
LightGCN,campus_102,loss3,Top 20,Recall,0.08848,0.08396,-0.004519999999999996,-5.108499095840863
LightGCN,campus_102,loss3,Top 20,NDCG,0.06655,0.06512,-0.0014300000000000007,-2.1487603305785132
LightGCN,campus_102,loss4,Top 10,Hit Ratio,0.0482,0.04736,-0.0008400000000000005,-1.7427385892116194
LightGCN,campus_102,loss4,Top 10,Precision,0.03346,0.03287,-0.0005899999999999933,-1.763299462044212
LightGCN,campus_102,loss4,Top 10,Recall,0.0615,0.05962,-0.0018799999999999997,-3.0569105691056904
LightGCN,campus_102,loss4,Top 10,NDCG,0.05794,0.05815,0.00021000000000000185,0.3624439074905106
LightGCN,campus_102,loss4,Top 20,Hit Ratio,0.07212,0.07239,0.00026999999999999247,0.37437603993343377
LightGCN,campus_102,loss4,Top 20,Precision,0.02503,0.02512,8.99999999999998e-05,0.35956851777866483
LightGCN,campus_102,loss4,Top 20,Recall,0.08848,0.08598,-0.0025000000000000022,-2.8254972875226065
LightGCN,campus_102,loss4,Top 20,NDCG,0.06655,0.06665,0.00010000000000000286,0.15026296018031984
LightGCN,campus_102,loss5,Top 10,Hit Ratio,0.0482,0.04739,-0.0008099999999999982,-1.6804979253111998
LightGCN,campus_102,loss5,Top 10,Precision,0.03346,0.0329,-0.000559999999999998,-1.673640167364011
LightGCN,campus_102,loss5,Top 10,Recall,0.0615,0.05981,-0.001689999999999997,-2.747967479674792
LightGCN,campus_102,loss5,Top 10,NDCG,0.05794,0.05707,-0.0008699999999999958,-1.501553331032095
LightGCN,campus_102,loss5,Top 20,Hit Ratio,0.07212,0.07067,-0.0014500000000000068,-2.010537992235173
LightGCN,campus_102,loss5,Top 20,Precision,0.02503,0.02453,-0.0005000000000000004,-1.997602876548144
LightGCN,campus_102,loss5,Top 20,Recall,0.08848,0.08445,-0.004030000000000006,-4.554701627486444
LightGCN,campus_102,loss5,Top 20,NDCG,0.06655,0.06494,-0.0016100000000000003,-2.4192336589030807
LightGCN,campus_143,loss1,Top 10,Hit Ratio,0.07718,0.07892,0.0017400000000000054,2.25447006996632
LightGCN,campus_143,loss1,Top 10,Precision,0.01954,0.01998,0.0004400000000000029,2.2517911975435156
LightGCN,campus_143,loss1,Top 10,Recall,0.08535,0.08173,-0.0036199999999999982,-4.241359109548915
LightGCN,campus_143,loss1,Top 10,NDCG,0.05643,0.0567,0.0002699999999999994,0.47846889952153004
LightGCN,campus_143,loss1,Top 20,Hit Ratio,0.11815,0.11522,-0.002930000000000002,-2.479898434193823
LightGCN,campus_143,loss1,Top 20,Precision,0.01496,0.01459,-0.0003699999999999988,-2.473262032085554
LightGCN,campus_143,loss1,Top 20,Recall,0.12717,0.11747,-0.0097,-7.627585122277266
LightGCN,campus_143,loss1,Top 20,NDCG,0.06966,0.06806,-0.0016000000000000042,-2.2968705139247834
LightGCN,campus_143,loss2,Top 10,Hit Ratio,0.07718,0.07663,-0.0005499999999999949,-0.7126198497019888
LightGCN,campus_143,loss2,Top 10,Precision,0.01954,0.0194,-0.00013999999999999777,-0.7164790174001934
LightGCN,campus_143,loss2,Top 10,Recall,0.08535,0.08151,-0.003839999999999996,-4.499121265377852
LightGCN,campus_143,loss2,Top 10,NDCG,0.05643,0.05501,-0.0014199999999999977,-2.5163919900761966
LightGCN,campus_143,loss2,Top 20,Hit Ratio,0.11815,0.11494,-0.0032100000000000045,-2.7168853152771937
LightGCN,campus_143,loss2,Top 20,Precision,0.01496,0.01455,-0.0004099999999999989,-2.7406417112299395
LightGCN,campus_143,loss2,Top 20,Recall,0.12717,0.11777,-0.009400000000000006,-7.39168042777385
LightGCN,campus_143,loss2,Top 20,NDCG,0.06966,0.06676,-0.0029,-4.163077806488659
LightGCN,campus_143,loss3,Top 10,Hit Ratio,0.07718,0.0769,-0.00028000000000000247,-0.362788287121019
LightGCN,campus_143,loss3,Top 10,Precision,0.01954,0.01947,-6.999999999999715e-05,-0.3582395087000878
LightGCN,campus_143,loss3,Top 10,Recall,0.08535,0.084,-0.00134999999999999,-1.581722319859391
LightGCN,campus_143,loss3,Top 10,NDCG,0.05643,0.05512,-0.0013099999999999987,-2.321460216197056
LightGCN,campus_143,loss3,Top 20,Hit Ratio,0.11815,0.11934,0.0011899999999999966,1.0071942446043136
LightGCN,campus_143,loss3,Top 20,Precision,0.01496,0.01511,0.00015000000000000083,1.0026737967914494
LightGCN,campus_143,loss3,Top 20,Recall,0.12717,0.12641,-0.0007600000000000107,-0.5976252260753406
LightGCN,campus_143,loss3,Top 20,NDCG,0.06966,0.06856,-0.0011000000000000038,-1.57909847832329
LightGCN,campus_143,loss4,Top 10,Hit Ratio,0.07718,0.07608,-0.0011000000000000038,-1.4252396994039955
LightGCN,campus_143,loss4,Top 10,Precision,0.01954,0.01926,-0.000279999999999999,-1.4329580348004043
LightGCN,campus_143,loss4,Top 10,Recall,0.08535,0.07938,-0.005969999999999989,-6.9947275922671235
LightGCN,campus_143,loss4,Top 10,NDCG,0.05643,0.05421,-0.0022199999999999998,-3.934077618288144
LightGCN,campus_143,loss4,Top 20,Hit Ratio,0.11815,0.11577,-0.002380000000000007,-2.014388489208639
LightGCN,campus_143,loss4,Top 20,Precision,0.01496,0.01466,-0.0002999999999999999,-2.0053475935828873
LightGCN,campus_143,loss4,Top 20,Recall,0.12717,0.11725,-0.009920000000000012,-7.800581898246451
LightGCN,campus_143,loss4,Top 20,NDCG,0.06966,0.06638,-0.003280000000000005,-4.708584553545801
LightGCN,campus_143,loss5,Top 10,Hit Ratio,0.07718,0.08002,0.0028399999999999953,3.679709769370297
LightGCN,campus_143,loss5,Top 10,Precision,0.01954,0.02026,0.0007200000000000019,3.68474923234392
LightGCN,campus_143,loss5,Top 10,Recall,0.08535,0.08441,-0.0009399999999999964,-1.1013473930872835
LightGCN,campus_143,loss5,Top 10,NDCG,0.05643,0.0567,0.0002699999999999994,0.47846889952153004
LightGCN,campus_143,loss5,Top 20,Hit Ratio,0.11815,0.1176,-0.0005500000000000088,-0.4655099449851958
LightGCN,campus_143,loss5,Top 20,Precision,0.01496,0.01489,-6.999999999999888e-05,-0.4679144385026664
LightGCN,campus_143,loss5,Top 20,Recall,0.12717,0.12256,-0.004610000000000003,-3.625068805535899
LightGCN,campus_143,loss5,Top 20,NDCG,0.06966,0.0687,-0.0009600000000000025,-1.3781223083548702
LightGCN,campus_15,loss1,Top 10,Hit Ratio,0.02615,0.02708,0.0009300000000000003,3.5564053537284903
LightGCN,campus_15,loss1,Top 10,Precision,0.02501,0.0259,0.0008899999999999984,3.5585765693722444
LightGCN,campus_15,loss1,Top 10,Recall,0.03748,0.0385,0.00102,2.72145144076841
LightGCN,campus_15,loss1,Top 10,NDCG,0.03969,0.04086,0.0011699999999999974,2.947845804988656
LightGCN,campus_15,loss1,Top 20,Hit Ratio,0.04154,0.04202,0.00048000000000000126,1.1555127587867147
LightGCN,campus_15,loss1,Top 20,Precision,0.01987,0.0201,0.00023000000000000104,1.1575239053850077
LightGCN,campus_15,loss1,Top 20,Recall,0.05969,0.05608,-0.003610000000000002,-6.047914223488025
LightGCN,campus_15,loss1,Top 20,NDCG,0.04439,0.04411,-0.00027999999999999553,-0.6307726965532677
LightGCN,campus_15,loss2,Top 10,Hit Ratio,0.02615,0.02667,0.0005199999999999996,1.9885277246653905
LightGCN,campus_15,loss2,Top 10,Precision,0.02501,0.02551,0.0005000000000000004,1.9992003198720527
LightGCN,campus_15,loss2,Top 10,Recall,0.03748,0.03643,-0.0010500000000000023,-2.801494130202781
LightGCN,campus_15,loss2,Top 10,NDCG,0.03969,0.04006,0.00036999999999999533,0.9322247417485394
LightGCN,campus_15,loss2,Top 20,Hit Ratio,0.04154,0.04162,7.999999999999674e-05,0.19258545979777741
LightGCN,campus_15,loss2,Top 20,Precision,0.01987,0.01991,4.000000000000184e-05,0.20130850528435754
LightGCN,campus_15,loss2,Top 20,Recall,0.05969,0.05735,-0.002340000000000002,-3.9202546490199395
LightGCN,campus_15,loss2,Top 20,NDCG,0.04439,0.04402,-0.00037000000000000227,-0.8335210633025508
LightGCN,campus_15,loss3,Top 10,Hit Ratio,0.02615,0.0261,-4.999999999999796e-05,-0.19120458891012604
LightGCN,campus_15,loss3,Top 10,Precision,0.02501,0.02497,-4.000000000000184e-05,-0.15993602558977144
LightGCN,campus_15,loss3,Top 10,Recall,0.03748,0.03663,-0.0008499999999999966,-2.2678762006403326
LightGCN,campus_15,loss3,Top 10,NDCG,0.03969,0.03973,3.999999999999837e-05,0.10078105316200144
LightGCN,campus_15,loss3,Top 20,Hit Ratio,0.04154,0.0416,5.9999999999997555e-05,0.14443909484833306
LightGCN,campus_15,loss3,Top 20,Precision,0.01987,0.0199,3.0000000000002247e-05,0.15098137896327252
LightGCN,campus_15,loss3,Top 20,Recall,0.05969,0.05779,-0.001899999999999999,-3.18311274920422
LightGCN,campus_15,loss3,Top 20,NDCG,0.04439,0.04409,-0.00030000000000000165,-0.67582788916423
LightGCN,campus_15,loss4,Top 10,Hit Ratio,0.02615,0.02586,-0.0002899999999999986,-1.1089866156787709
LightGCN,campus_15,loss4,Top 10,Precision,0.02501,0.02474,-0.0002699999999999994,-1.0795681727309052
LightGCN,campus_15,loss4,Top 10,Recall,0.03748,0.03498,-0.0025000000000000022,-6.670224119530423
LightGCN,campus_15,loss4,Top 10,NDCG,0.03969,0.03877,-0.0009200000000000041,-2.317964222726138
LightGCN,campus_15,loss4,Top 20,Hit Ratio,0.04154,0.04119,-0.0003500000000000031,-0.8425613866153179
LightGCN,campus_15,loss4,Top 20,Precision,0.01987,0.0197,-0.00017,-0.8555611474584803
LightGCN,campus_15,loss4,Top 20,Recall,0.05969,0.05612,-0.003569999999999997,-5.980901323504769
LightGCN,campus_15,loss4,Top 20,NDCG,0.04439,0.0431,-0.0012899999999999995,-2.9060599234061715
LightGCN,campus_15,loss5,Top 10,Hit Ratio,0.02615,0.02723,0.001080000000000001,4.130019120458895
LightGCN,campus_15,loss5,Top 10,Precision,0.02501,0.02605,0.0010399999999999993,4.158336665333863
LightGCN,campus_15,loss5,Top 10,Recall,0.03748,0.03871,0.001230000000000002,3.28175026680897
LightGCN,campus_15,loss5,Top 10,NDCG,0.03969,0.04083,0.0011399999999999952,2.8722600151171456
LightGCN,campus_15,loss5,Top 20,Hit Ratio,0.04154,0.04219,0.0006499999999999978,1.564756860857
LightGCN,campus_15,loss5,Top 20,Precision,0.01987,0.02018,0.00031000000000000125,1.5601409159537054
LightGCN,campus_15,loss5,Top 20,Recall,0.05969,0.05813,-0.0015599999999999989,-2.613503099346622
LightGCN,campus_15,loss5,Top 20,NDCG,0.04439,0.04452,0.00012999999999999817,0.29285875197116057
LightGCN,campus_34,loss1,Top 10,Hit Ratio,0.07241,0.06887,-0.0035400000000000015,-4.888827510012431
LightGCN,campus_34,loss1,Top 10,Precision,0.02639,0.0251,-0.0012899999999999995,-4.888215233042817
LightGCN,campus_34,loss1,Top 10,Recall,0.08095,0.07602,-0.00492999999999999,-6.090179122915368
LightGCN,campus_34,loss1,Top 10,NDCG,0.05843,0.05871,0.00027999999999999553,0.4792058873866088
LightGCN,campus_34,loss1,Top 20,Hit Ratio,0.10783,0.104,-0.00383,-3.5518872298989153
LightGCN,campus_34,loss1,Top 20,Precision,0.01965,0.01895,-0.0006999999999999992,-3.5623409669211155
LightGCN,campus_34,loss1,Top 20,Recall,0.11931,0.112,-0.007309999999999997,-6.126896320509594
LightGCN,campus_34,loss1,Top 20,NDCG,0.07141,0.07112,-0.0002899999999999986,-0.4061055874527358
LightGCN,campus_34,loss2,Top 10,Hit Ratio,0.07241,0.07102,-0.0013900000000000023,-1.9196243612760702
LightGCN,campus_34,loss2,Top 10,Precision,0.02639,0.02588,-0.00051,-1.9325502084122776
LightGCN,campus_34,loss2,Top 10,Recall,0.08095,0.07893,-0.002019999999999994,-2.4953675108091344
LightGCN,campus_34,loss2,Top 10,NDCG,0.05843,0.06046,0.002029999999999997,3.4742426835529647
LightGCN,campus_34,loss2,Top 20,Hit Ratio,0.10783,0.10447,-0.003360000000000002,-3.116015951034037
LightGCN,campus_34,loss2,Top 20,Precision,0.01965,0.01904,-0.0006099999999999994,-3.104325699745544
LightGCN,campus_34,loss2,Top 20,Recall,0.11931,0.11279,-0.006519999999999998,-5.464755678484618
LightGCN,campus_34,loss2,Top 20,NDCG,0.07141,0.07223,0.0008200000000000013,1.1482985576249842
LightGCN,campus_34,loss3,Top 10,Hit Ratio,0.07241,0.06997,-0.0024399999999999977,-3.369700317635682
LightGCN,campus_34,loss3,Top 10,Precision,0.02639,0.0255,-0.0008900000000000019,-3.3724895793861385
LightGCN,campus_34,loss3,Top 10,Recall,0.08095,0.07721,-0.0037399999999999933,-4.6201358863495905
LightGCN,campus_34,loss3,Top 10,NDCG,0.05843,0.05775,-0.00068,-1.1637857265103544
LightGCN,campus_34,loss3,Top 20,Hit Ratio,0.10783,0.10528,-0.0025499999999999967,-2.3648335342668987
LightGCN,campus_34,loss3,Top 20,Precision,0.01965,0.01919,-0.0004600000000000021,-2.3409669211196036
LightGCN,campus_34,loss3,Top 20,Recall,0.11931,0.11394,-0.00537,-4.5008800603469945
LightGCN,campus_34,loss3,Top 20,NDCG,0.07141,0.07042,-0.0009900000000000048,-1.3863604537179732
LightGCN,campus_34,loss4,Top 10,Hit Ratio,0.07241,0.07137,-0.0010399999999999993,-1.436265709156193
LightGCN,campus_34,loss4,Top 10,Precision,0.02639,0.02601,-0.00038000000000000186,-1.4399393709738608
LightGCN,campus_34,loss4,Top 10,Recall,0.08095,0.07909,-0.0018600000000000005,-2.297714638665844
LightGCN,campus_34,loss4,Top 10,NDCG,0.05843,0.05942,0.0009899999999999978,1.6943351018312471
LightGCN,campus_34,loss4,Top 20,Hit Ratio,0.10783,0.10539,-0.0024399999999999977,-2.2628211072985236
LightGCN,campus_34,loss4,Top 20,Precision,0.01965,0.01921,-0.0004399999999999994,-2.2391857506361292
LightGCN,campus_34,loss4,Top 20,Recall,0.11931,0.11202,-0.007290000000000005,-6.11013326628112
LightGCN,campus_34,loss4,Top 20,NDCG,0.07141,0.07107,-0.00034000000000000696,-0.4761237921859781
LightGCN,campus_34,loss5,Top 10,Hit Ratio,0.07241,0.07137,-0.0010399999999999993,-1.436265709156193
LightGCN,campus_34,loss5,Top 10,Precision,0.02639,0.02601,-0.00038000000000000186,-1.4399393709738608
LightGCN,campus_34,loss5,Top 10,Recall,0.08095,0.07964,-0.0013099999999999917,-1.618282890673245
LightGCN,campus_34,loss5,Top 10,NDCG,0.05843,0.06052,0.0020899999999999946,3.5769296594215203
LightGCN,campus_34,loss5,Top 20,Hit Ratio,0.10783,0.10603,-0.001799999999999996,-1.6692942594825153
LightGCN,campus_34,loss5,Top 20,Precision,0.01965,0.01932,-0.00033000000000000043,-1.6793893129771014
LightGCN,campus_34,loss5,Top 20,Recall,0.11931,0.11524,-0.004070000000000004,-3.4112815354957706
LightGCN,campus_34,loss5,Top 20,NDCG,0.07141,0.07282,0.0014099999999999946,1.9745133734770963
MF,campus_10,loss1,Top 10,Hit Ratio,0.03275,0.02769,-0.005060000000000002,-15.450381679389318
MF,campus_10,loss1,Top 10,Precision,0.02185,0.01848,-0.0033700000000000015,-15.423340961098402
MF,campus_10,loss1,Top 10,Recall,0.04,0.0362,-0.003799999999999998,-9.499999999999995
MF,campus_10,loss1,Top 10,NDCG,0.03858,0.03284,-0.005740000000000002,-14.878175220321413
MF,campus_10,loss1,Top 20,Hit Ratio,0.05312,0.04327,-0.009849999999999998,-18.542921686746983
MF,campus_10,loss1,Top 20,Precision,0.01772,0.01444,-0.00328,-18.510158013544018
MF,campus_10,loss1,Top 20,Recall,0.06276,0.05572,-0.007039999999999998,-11.21733588272785
MF,campus_10,loss1,Top 20,NDCG,0.04573,0.03884,-0.00689,-15.066695823310738
MF,campus_10,loss2,Top 10,Hit Ratio,0.03275,0.01431,-0.01844,-56.30534351145038
MF,campus_10,loss2,Top 10,Precision,0.02185,0.00955,-0.012300000000000002,-56.29290617848971
MF,campus_10,loss2,Top 10,Recall,0.04,0.01787,-0.02213,-55.325
MF,campus_10,loss2,Top 10,NDCG,0.03858,0.01552,-0.023060000000000004,-59.77190254017626
MF,campus_10,loss2,Top 20,Hit Ratio,0.05312,0.02355,-0.02957,-55.66641566265061
MF,campus_10,loss2,Top 20,Precision,0.01772,0.00786,-0.009859999999999999,-55.643340857787805
MF,campus_10,loss2,Top 20,Recall,0.06276,0.0286,-0.034159999999999996,-54.42957297641809
MF,campus_10,loss2,Top 20,NDCG,0.04573,0.01914,-0.02659,-58.14563743713098
MF,campus_10,loss3,Top 10,Hit Ratio,0.03275,0.03039,-0.002360000000000001,-7.206106870229011
MF,campus_10,loss3,Top 10,Precision,0.02185,0.02028,-0.001570000000000002,-7.185354691075524
MF,campus_10,loss3,Top 10,Recall,0.04,0.03721,-0.002790000000000001,-6.975000000000002
MF,campus_10,loss3,Top 10,NDCG,0.03858,0.03505,-0.0035300000000000054,-9.14981855883879
MF,campus_10,loss3,Top 20,Hit Ratio,0.05312,0.04756,-0.0055600000000000024,-10.466867469879523
MF,campus_10,loss3,Top 20,Precision,0.01772,0.01587,-0.001850000000000001,-10.440180586907456
MF,campus_10,loss3,Top 20,Recall,0.06276,0.05585,-0.0069099999999999995,-11.010197578075207
MF,campus_10,loss3,Top 20,NDCG,0.04573,0.04085,-0.004880000000000002,-10.671331729717915
MF,campus_10,loss4,Top 10,Hit Ratio,0.03275,0.02997,-0.0027800000000000012,-8.488549618320613
MF,campus_10,loss4,Top 10,Precision,0.02185,0.02,-0.001850000000000001,-8.466819221967967
MF,campus_10,loss4,Top 10,Recall,0.04,0.04118,0.0011800000000000005,2.950000000000001
MF,campus_10,loss4,Top 10,NDCG,0.03858,0.03631,-0.002270000000000001,-5.883877656817006
MF,campus_10,loss4,Top 20,Hit Ratio,0.05312,0.04854,-0.004580000000000001,-8.621987951807231
MF,campus_10,loss4,Top 20,Precision,0.01772,0.01619,-0.0015300000000000001,-8.634311512415351
MF,campus_10,loss4,Top 20,Recall,0.06276,0.06561,0.0028500000000000053,4.541108986615687
MF,campus_10,loss4,Top 20,NDCG,0.04573,0.04394,-0.00179,-3.9142794664334133
MF,campus_10,loss5,Top 10,Hit Ratio,0.03275,0.0308,-0.0019500000000000003,-5.954198473282443
MF,campus_10,loss5,Top 10,Precision,0.02185,0.02055,-0.0013000000000000025,-5.949656750572093
MF,campus_10,loss5,Top 10,Recall,0.04,0.0376,-0.0023999999999999994,-5.999999999999998
MF,campus_10,loss5,Top 10,NDCG,0.03858,0.03553,-0.003050000000000004,-7.9056505961638255
MF,campus_10,loss5,Top 20,Hit Ratio,0.05312,0.04871,-0.004409999999999997,-8.301957831325296
MF,campus_10,loss5,Top 20,Precision,0.01772,0.01625,-0.001469999999999999,-8.295711060948076
MF,campus_10,loss5,Top 20,Recall,0.06276,0.05829,-0.004469999999999995,-7.1223709369024775
MF,campus_10,loss5,Top 20,NDCG,0.04573,0.042,-0.003729999999999997,-8.15657117865733
MF,campus_102,loss1,Top 10,Hit Ratio,0.03663,0.03909,0.002459999999999997,6.715806715806708
MF,campus_102,loss1,Top 10,Precision,0.02543,0.02713,0.0017000000000000001,6.685017695635078
MF,campus_102,loss1,Top 10,Recall,0.04461,0.04993,0.005320000000000005,11.925577224837493
MF,campus_102,loss1,Top 10,NDCG,0.04199,0.04759,0.005600000000000001,13.336508692545845
MF,campus_102,loss1,Top 20,Hit Ratio,0.05863,0.06065,0.002020000000000001,3.445335152652227
MF,campus_102,loss1,Top 20,Precision,0.02035,0.02105,0.0006999999999999992,3.4398034398034363
MF,campus_102,loss1,Top 20,Recall,0.06914,0.07294,0.0038000000000000117,5.496094879953735
MF,campus_102,loss1,Top 20,NDCG,0.05016,0.05532,0.005159999999999998,10.287081339712914
MF,campus_102,loss2,Top 10,Hit Ratio,0.03663,0.01312,-0.023510000000000003,-64.18236418236418
MF,campus_102,loss2,Top 10,Precision,0.02543,0.00911,-0.01632,-64.17616987809673
MF,campus_102,loss2,Top 10,Recall,0.04461,0.01547,-0.02914,-65.32167675409102
MF,campus_102,loss2,Top 10,NDCG,0.04199,0.01404,-0.02795,-66.56346749226006
MF,campus_102,loss2,Top 20,Hit Ratio,0.05863,0.02267,-0.035960000000000006,-61.33378816305647
MF,campus_102,loss2,Top 20,Precision,0.02035,0.00787,-0.01248,-61.32678132678132
MF,campus_102,loss2,Top 20,Recall,0.06914,0.02864,-0.040499999999999994,-58.57680069424356
MF,campus_102,loss2,Top 20,NDCG,0.05016,0.01841,-0.03175,-63.29744816586922
MF,campus_102,loss3,Top 10,Hit Ratio,0.03663,0.03418,-0.002450000000000001,-6.68850668850669
MF,campus_102,loss3,Top 10,Precision,0.02543,0.02372,-0.0017099999999999997,-6.724341329138811
MF,campus_102,loss3,Top 10,Recall,0.04461,0.04236,-0.002249999999999995,-5.043712172158698
