Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
NCL,campus_10,loss5,Top 3,NDCG,0.352945,0.3560975,0.0031525000000000025,0.8931986570145496
NCL,campus_10,loss5,Top 5,Hit Ratio,0.3036475,0.3032925,-0.0003549999999999942,-0.11691187972896014
NCL,campus_10,loss5,Top 5,Precision,0.225325,0.2250625,-0.00026249999999999885,-0.11649839121269227
NCL,campus_10,loss5,Top 5,Recall,0.3798125,0.3807525,0.0009399999999999964,0.24749053809445354
NCL,campus_10,loss5,Top 5,NDCG,0.3732725,0.3752975,0.002024999999999999,0.5424991125786119
NCL,campus_10,loss5,Top 10,Hit Ratio,0.4399725,0.43877750000000004,-0.001194999999999946,-0.2716078845836833
NCL,campus_10,loss5,Top 10,Precision,0.1632425,0.1628,-0.00044250000000001233,-0.2710691149670045
NCL,campus_10,loss5,Top 10,Recall,0.4994875,0.49575250000000004,-0.003734999999999933,-0.7477664606221243
NCL,campus_10,loss5,Top 10,NDCG,0.40908249999999996,0.4099625,0.0008800000000000474,0.21511553293041075
NCL,campus_10,loss5,Top 20,Hit Ratio,0.4399725,0.43877750000000004,-0.001194999999999946,-0.2716078845836833
NCL,campus_10,loss5,Top 20,Precision,0.0816225,0.0814,-0.00022250000000000048,-0.2725964041777702
NCL,campus_10,loss5,Top 20,Recall,0.4994875,0.49575250000000004,-0.003734999999999933,-0.7477664606221243
NCL,campus_10,loss5,Top 20,NDCG,0.40413,0.4049825,0.0008525000000000338,0.21094697250885452
NCL,campus_102,loss3,Top 3,Hit Ratio,0.21701,0.2217,0.00469,2.161190728537855
NCL,campus_102,loss3,Top 3,Precision,0.23864,0.24379,0.005150000000000016,2.1580623533355747
NCL,campus_102,loss3,Top 3,Recall,0.28379,0.2889,0.005110000000000003,1.800627224356039
NCL,campus_102,loss3,Top 3,NDCG,0.32403000000000004,0.32907,0.005039999999999933,1.555411535968871
NCL,campus_102,loss3,Top 5,Hit Ratio,0.30174,0.30112,-0.0006200000000000094,-0.20547491217604874
NCL,campus_102,loss3,Top 5,Precision,0.199085,0.19867,-0.0004149999999999987,-0.20845367556571245
NCL,campus_102,loss3,Top 5,Recall,0.36904000000000003,0.37096,0.0019199999999999773,0.5202688055495277
NCL,campus_102,loss3,Top 5,NDCG,0.34626,0.34803,0.0017699999999999938,0.5111765725177594
NCL,campus_102,loss3,Top 10,Hit Ratio,0.43288,0.43173,-0.0011499999999999844,-0.26566253927185
NCL,campus_102,loss3,Top 10,Precision,0.1428,0.14242,-0.0003800000000000192,-0.26610644257704424
NCL,campus_102,loss3,Top 10,Recall,0.48995,0.49045,0.0005000000000000004,0.10205122971731818
NCL,campus_102,loss3,Top 10,NDCG,0.38807,0.38921,0.0011399999999999744,0.2937614347926854
NCL,campus_102,loss3,Top 20,Hit Ratio,0.43288,0.43173,-0.0011499999999999844,-0.26566253927185
NCL,campus_102,loss3,Top 20,Precision,0.0714,0.07121,-0.0001900000000000096,-0.26610644257704424
NCL,campus_102,loss3,Top 20,Recall,0.48995,0.49045,0.0005000000000000004,0.10205122971731818
NCL,campus_102,loss3,Top 20,NDCG,0.38644500000000004,0.3876,0.0011549999999999616,0.29887823623024273
NCL,campus_102,loss5,Top 3,Hit Ratio,0.21701,0.2172,0.00018999999999999573,0.0875535689599538
NCL,campus_102,loss5,Top 3,Precision,0.23864,0.23885,0.00021000000000001573,0.08799865906805888
NCL,campus_102,loss5,Top 3,Recall,0.28379,0.28326,-0.0005299999999999749,-0.18675781387644913
NCL,campus_102,loss5,Top 3,NDCG,0.32403000000000004,0.32085,-0.003180000000000016,-0.981390611980377
NCL,campus_102,loss5,Top 5,Hit Ratio,0.30174,0.29892,-0.002819999999999989,-0.9345794392523329
NCL,campus_102,loss5,Top 5,Precision,0.199085,0.19722,-0.0018650000000000055,-0.9367857950121834
NCL,campus_102,loss5,Top 5,Recall,0.36904000000000003,0.36897,-7.00000000000145e-05,-0.018968133535664018
NCL,campus_102,loss5,Top 5,NDCG,0.34626,0.34282,-0.0034399999999999986,-0.9934731126898858
NCL,campus_102,loss5,Top 10,Hit Ratio,0.43288,0.43135,-0.0015299999999999758,-0.3534466826834171
NCL,campus_102,loss5,Top 10,Precision,0.1428,0.1423,-0.0005000000000000004,-0.3501400560224092
NCL,campus_102,loss5,Top 10,Recall,0.48995,0.4916,0.0016499999999999848,0.33676905806714663
NCL,campus_102,loss5,Top 10,NDCG,0.38807,0.38585,-0.0022199999999999998,-0.5720617414384002
NCL,campus_102,loss5,Top 20,Hit Ratio,0.43288,0.43135,-0.0015299999999999758,-0.3534466826834171
NCL,campus_102,loss5,Top 20,Precision,0.0714,0.07115,-0.0002500000000000002,-0.3501400560224092
NCL,campus_102,loss5,Top 20,Recall,0.48995,0.4916,0.0016499999999999848,0.33676905806714663
NCL,campus_102,loss5,Top 20,NDCG,0.38644500000000004,0.38425,-0.002195000000000058,-0.5679980333553437
NCL,campus_143,loss3,Top 3,Hit Ratio,0.50013,0.4978,-0.0023299999999999432,-0.4658788714934004
NCL,campus_143,loss3,Top 3,Precision,0.28529,0.28397,-0.0013199999999999878,-0.4626870903291345
NCL,campus_143,loss3,Top 3,Recall,0.56771,0.5653,-0.0024100000000000232,-0.42451251519261995
NCL,campus_143,loss3,Top 3,NDCG,0.52994,0.52356,-0.006379999999999941,-1.2039098765897915
NCL,campus_143,loss3,Top 5,Hit Ratio,0.60579,0.60139,-0.0044000000000000705,-0.726324303801659
NCL,campus_143,loss3,Top 5,Precision,0.20734,0.20584,-0.0015000000000000013,-0.7234494067714872
NCL,campus_143,loss3,Top 5,Recall,0.65768,0.6528,-0.0048799999999999955,-0.7420021895146569
NCL,campus_143,loss3,Top 5,NDCG,0.566,0.5586899999999999,-0.007310000000000039,-1.2915194346289822
NCL,campus_143,loss3,Top 10,Hit Ratio,0.71299,0.71429,0.0012999999999999678,0.18233074797682547
NCL,campus_143,loss3,Top 10,Precision,0.12202,0.12224,0.00021999999999999797,0.18029831175217012
NCL,campus_143,loss3,Top 10,Recall,0.73691,0.73774,0.0008299999999999974,0.11263247886444715
NCL,campus_143,loss3,Top 10,NDCG,0.5966,0.591425,-0.005175000000000041,-0.8674153536708079
NCL,campus_143,loss3,Top 20,Hit Ratio,0.71299,0.71429,0.0012999999999999678,0.18233074797682547
NCL,campus_143,loss3,Top 20,Precision,0.06101,0.06112,0.00010999999999999899,0.18029831175217012
NCL,campus_143,loss3,Top 20,Recall,0.73691,0.73774,0.0008299999999999974,0.11263247886444715
NCL,campus_143,loss3,Top 20,NDCG,0.59655,0.591375,-0.005175000000000041,-0.8674880563238689
NCL,campus_143,loss5,Top 3,Hit Ratio,0.50013,0.49651,-0.0036199999999999566,-0.7238118089296697
NCL,campus_143,loss5,Top 3,Precision,0.28529,0.28323,-0.0020600000000000063,-0.72207227733184
NCL,campus_143,loss5,Top 3,Recall,0.56771,0.56581,-0.0019000000000000128,-0.3346779165418986
NCL,campus_143,loss5,Top 3,NDCG,0.52994,0.52456,-0.00537999999999994,-1.015209268973835
NCL,campus_143,loss5,Top 5,Hit Ratio,0.60579,0.59675,-0.009040000000000048,-1.4922662969015743
NCL,campus_143,loss5,Top 5,Precision,0.20734,0.20424,-0.0030999999999999917,-1.4951287739944013
NCL,campus_143,loss5,Top 5,Recall,0.65768,0.64818,-0.009500000000000064,-1.4444714754896095
NCL,campus_143,loss5,Top 5,NDCG,0.566,0.557455,-0.008544999999999914,-1.5097173144876175
NCL,campus_143,loss5,Top 10,Hit Ratio,0.71299,0.71377,0.0007800000000000029,0.10939844878609839
NCL,campus_143,loss5,Top 10,Precision,0.12202,0.12215,0.00012999999999999123,0.1065399114899125
NCL,campus_143,loss5,Top 10,Recall,0.73691,0.73859,0.0016800000000000148,0.22797899336418492
NCL,campus_143,loss5,Top 10,NDCG,0.5966,0.592285,-0.004315000000000069,-0.7232651692926699
NCL,campus_143,loss5,Top 20,Hit Ratio,0.71299,0.71377,0.0007800000000000029,0.10939844878609839
NCL,campus_143,loss5,Top 20,Precision,0.06101,0.06107,5.9999999999997555e-05,0.09834453368299878
NCL,campus_143,loss5,Top 20,Recall,0.73691,0.73859,0.0016800000000000148,0.22797899336418492
NCL,campus_143,loss5,Top 20,NDCG,0.59655,0.5922350000000001,-0.004314999999999958,-0.7233257899589234
NCL,campus_15,loss3,Top 3,Hit Ratio,0.14983000000000002,0.14906666666666665,-0.0007633333333333658,-0.5094662840107894
NCL,campus_15,loss3,Top 3,Precision,0.24199500000000002,0.24075666666666665,-0.001238333333333369,-0.5117185616782863
NCL,campus_15,loss3,Top 3,Recall,0.250265,0.2491466666666667,-0.0011183333333333045,-0.4468596620915048
NCL,campus_15,loss3,Top 3,NDCG,0.325055,0.32303333333333334,-0.002021666666666644,-0.621946029646258
NCL,campus_15,loss3,Top 5,Hit Ratio,0.2163125,0.21511333333333335,-0.00119916666666664,-0.5543677164595852
NCL,campus_15,loss3,Top 5,Precision,0.20962,0.20846,-0.0011599999999999944,-0.5533823108481989
NCL,campus_15,loss3,Top 5,Recall,0.321665,0.3205466666666667,-0.0011183333333332768,-0.34767019518234094
NCL,campus_15,loss3,Top 5,NDCG,0.343945,0.3417866666666667,-0.0021583333333333177,-0.6275228113021901
NCL,campus_15,loss3,Top 10,Hit Ratio,0.34639,0.3465566666666667,0.00016666666666670382,0.04811532280571143
NCL,campus_15,loss3,Top 10,Precision,0.167835,0.1679166666666667,8.166666666667433e-05,0.04865890110327067
NCL,campus_15,loss3,Top 10,Recall,0.434215,0.4345833333333333,0.00036833333333330387,0.08482740884891214
NCL,campus_15,loss3,Top 10,NDCG,0.37024250000000003,0.3689466666666667,-0.0012958333333333294,-0.3499958360623995
NCL,campus_15,loss3,Top 20,Hit Ratio,0.34639,0.3465566666666667,0.00016666666666670382,0.04811532280571143
NCL,campus_15,loss3,Top 20,Precision,0.0839175,0.08396333333333333,4.5833333333328286e-05,0.05461713389141512
NCL,campus_15,loss3,Top 20,Recall,0.434215,0.4345833333333333,0.00036833333333330387,0.08482740884891214
NCL,campus_15,loss3,Top 20,NDCG,0.353715,0.3524966666666667,-0.0012183333333333213,-0.3444392613639007
NCL,campus_15,loss5,Top 3,Hit Ratio,0.14983000000000002,0.149605,-0.00022500000000003073,-0.15017019288529046
NCL,campus_15,loss5,Top 3,Precision,0.24199500000000002,0.24163,-0.0003650000000000042,-0.1508295625942702
NCL,campus_15,loss5,Top 3,Recall,0.250265,0.249705,-0.0005600000000000049,-0.22376281141989687
NCL,campus_15,loss5,Top 3,NDCG,0.325055,0.32550500000000004,0.00045000000000006146,0.13843811047363108
NCL,campus_15,loss5,Top 5,Hit Ratio,0.2163125,0.21720499999999998,0.0008924999999999905,0.4125975151690219
NCL,campus_15,loss5,Top 5,Precision,0.20962,0.210485,0.0008650000000000047,0.4126514645549111
NCL,campus_15,loss5,Top 5,Recall,0.321665,0.32411500000000004,0.0024500000000000632,0.7616619775232193
NCL,campus_15,loss5,Top 5,NDCG,0.343945,0.345635,0.0016900000000000248,0.49135762985361753
NCL,campus_15,loss5,Top 10,Hit Ratio,0.34639,0.348695,0.0023050000000000015,0.6654349144028412
NCL,campus_15,loss5,Top 10,Precision,0.167835,0.168955,0.0011199999999999821,0.6673220722733529
NCL,campus_15,loss5,Top 10,Recall,0.434215,0.436695,0.0024799999999999822,0.5711456306207713
NCL,campus_15,loss5,Top 10,NDCG,0.37024250000000003,0.371965,0.0017224999999999602,0.4652356225986914
NCL,campus_15,loss5,Top 20,Hit Ratio,0.34639,0.348695,0.0023050000000000015,0.6654349144028412
NCL,campus_15,loss5,Top 20,Precision,0.0839175,0.084475,0.0005574999999999886,0.6643429558792725
NCL,campus_15,loss5,Top 20,Recall,0.434215,0.436695,0.0024799999999999822,0.5711456306207713
NCL,campus_15,loss5,Top 20,NDCG,0.353715,0.35536999999999996,0.001654999999999962,0.4678908160524609
NCL,campus_34,loss3,Top 3,Hit Ratio,0.370455,0.377925,0.007470000000000032,2.0164392436328384
NCL,campus_34,loss3,Top 3,Precision,0.22927999999999998,0.233905,0.004625000000000018,2.0171842288904474
NCL,campus_34,loss3,Top 3,Recall,0.430515,0.438435,0.007920000000000038,1.8396571548029774
NCL,campus_34,loss3,Top 3,NDCG,0.39627,0.40247,0.006199999999999983,1.5645897998839131
NCL,campus_34,loss3,Top 5,Hit Ratio,0.474735,0.47561,0.0008749999999999591,0.1843133537657765
NCL,campus_34,loss3,Top 5,Precision,0.17629499999999998,0.17662,0.0003250000000000197,0.18435009501121402
NCL,campus_34,loss3,Top 5,Recall,0.5274650000000001,0.52798,0.0005149999999999322,0.09763681002529687
NCL,campus_34,loss3,Top 5,NDCG,0.435805,0.43810499999999997,0.0022999999999999687,0.5277589747708192
NCL,campus_34,loss3,Top 10,Hit Ratio,0.59084,0.59756,0.006719999999999948,1.137363753300377
NCL,campus_34,loss3,Top 10,Precision,0.1097,0.11095,0.0012499999999999872,1.1394712853235982
NCL,campus_34,loss3,Top 10,Recall,0.62394,0.63343,0.009489999999999998,1.520979581370003
NCL,campus_34,loss3,Top 10,NDCG,0.472005,0.47704,0.005035000000000012,1.0667259880721627
NCL,campus_34,loss3,Top 20,Hit Ratio,0.59084,0.59756,0.006719999999999948,1.137363753300377
NCL,campus_34,loss3,Top 20,Precision,0.05485,0.05548,0.0006299999999999986,1.1485870556061961
NCL,campus_34,loss3,Top 20,Recall,0.62394,0.63343,0.009489999999999998,1.520979581370003
NCL,campus_34,loss3,Top 20,NDCG,0.471835,0.47685999999999995,0.005024999999999946,1.064990939629308
NCL,campus_34,loss5,Top 3,Hit Ratio,0.370455,0.367225,-0.003229999999999955,-0.8719007706738888
NCL,campus_34,loss5,Top 3,Precision,0.22927999999999998,0.22727999999999998,-0.0020000000000000018,-0.8722958827634343
NCL,campus_34,loss5,Top 3,Recall,0.430515,0.42862999999999996,-0.0018850000000000255,-0.437847694040864
NCL,campus_34,loss5,Top 3,NDCG,0.39627,0.393775,-0.002495000000000025,-0.6296212178565183
NCL,campus_34,loss5,Top 5,Hit Ratio,0.474735,0.47075500000000003,-0.0039799999999999836,-0.8383624548432248
NCL,campus_34,loss5,Top 5,Precision,0.17629499999999998,0.174815,-0.0014799999999999813,-0.8395019711279286
NCL,campus_34,loss5,Top 5,Recall,0.5274650000000001,0.52309,-0.004375000000000018,-0.8294389201179259
NCL,campus_34,loss5,Top 5,NDCG,0.435805,0.43234,-0.003464999999999996,-0.7950803685134397
NCL,campus_34,loss5,Top 10,Hit Ratio,0.59084,0.59532,0.0044799999999999285,0.7582425022002451
NCL,campus_34,loss5,Top 10,Precision,0.1097,0.11054,0.0008399999999999935,0.7657247037374599
NCL,campus_34,loss5,Top 10,Recall,0.62394,0.6320399999999999,0.008099999999999885,1.298201750168267
NCL,campus_34,loss5,Top 10,NDCG,0.472005,0.47248,0.0004750000000000032,0.10063452717661958
NCL,campus_34,loss5,Top 20,Hit Ratio,0.59084,0.59532,0.0044799999999999285,0.7582425022002451
NCL,campus_34,loss5,Top 20,Precision,0.05485,0.05527,0.00041999999999999676,0.7657247037374599
NCL,campus_34,loss5,Top 20,Recall,0.62394,0.6320399999999999,0.008099999999999885,1.298201750168267
NCL,campus_34,loss5,Top 20,NDCG,0.471835,0.47229,0.0004549999999999832,0.0964320154291189
SGL,campus_10,loss3,Top 3,Hit Ratio,0.22361333333333333,0.22354,-7.333333333334191e-05,-0.032794705145791206
SGL,campus_10,loss3,Top 3,Precision,0.2765633333333333,0.27647,-9.333333333333416e-05,-0.03374754426352041
SGL,campus_10,loss3,Top 3,Recall,0.30004666666666674,0.3002333333333333,0.0001866666666665573,0.06221254471523005
SGL,campus_10,loss3,Top 3,NDCG,0.36182333333333333,0.36157333333333336,-0.00024999999999997247,-0.06909449362948007
SGL,campus_10,loss3,Top 5,Hit Ratio,0.30721000000000004,0.30606666666666665,-0.001143333333333385,-0.3721667046428778
SGL,campus_10,loss3,Top 5,Precision,0.22797,0.22712,-0.0008500000000000174,-0.3728560775540718
SGL,campus_10,loss3,Top 5,Recall,0.38664666666666675,0.38588666666666666,-0.0007600000000000939,-0.1965618911323242
SGL,campus_10,loss3,Top 5,NDCG,0.3814233333333334,0.3802733333333333,-0.0011500000000000954,-0.30150226782143075
SGL,campus_10,loss3,Top 10,Hit Ratio,0.44456999999999997,0.44439333333333336,-0.0001766666666666028,-0.039738773796388155
SGL,campus_10,loss3,Top 10,Precision,0.16494666666666666,0.16488666666666665,-6.0000000000004494e-05,-0.03637539406677179
SGL,campus_10,loss3,Top 10,Recall,0.5050166666666667,0.50261,-0.002406666666666668,-0.47655192897924187
SGL,campus_10,loss3,Top 10,NDCG,0.41694666666666663,0.4157133333333333,-0.0012333333333333085,-0.29580122157909294
SGL,campus_10,loss3,Top 20,Hit Ratio,0.44456999999999997,0.44439333333333336,-0.0001766666666666028,-0.039738773796388155
SGL,campus_10,loss3,Top 20,Precision,0.08247666666666668,0.08244333333333333,-3.333333333335742e-05,-0.04041547104234419
SGL,campus_10,loss3,Top 20,Recall,0.5050166666666667,0.50261,-0.002406666666666668,-0.47655192897924187
SGL,campus_10,loss3,Top 20,NDCG,0.4118566666666667,0.4106066666666666,-0.0012500000000000844,-0.3035036460904888
SGL,campus_10,loss5,Top 3,Hit Ratio,0.22361333333333333,0.2211266666666667,-0.002486666666666637,-1.1120386381253222
SGL,campus_10,loss5,Top 3,Precision,0.2765633333333333,0.27348999999999996,-0.0030733333333333723,-1.111258421820212
SGL,campus_10,loss5,Top 3,Recall,0.30004666666666674,0.29571333333333333,-0.004333333333333411,-1.4442197880329983
SGL,campus_10,loss5,Top 3,NDCG,0.36182333333333333,0.3571866666666667,-0.004636666666666622,-1.2814725418482193
SGL,campus_10,loss5,Top 5,Hit Ratio,0.30721000000000004,0.3068866666666667,-0.00032333333333334213,-0.1052483100593542
SGL,campus_10,loss5,Top 5,Precision,0.22797,0.22773,-0.00024000000000001798,-0.10527701013292011
SGL,campus_10,loss5,Top 5,Recall,0.38664666666666675,0.3834633333333333,-0.003183333333333427,-0.8233184475059295
SGL,campus_10,loss5,Top 5,NDCG,0.3814233333333334,0.37818666666666667,-0.003236666666666721,-0.8485759479843185
SGL,campus_10,loss5,Top 10,Hit Ratio,0.44456999999999997,0.44161,-0.0029599999999999627,-0.6658119081359433
SGL,campus_10,loss5,Top 10,Precision,0.16494666666666666,0.16385,-0.0010966666666666625,-0.6648613693314985
SGL,campus_10,loss5,Top 10,Recall,0.5050166666666667,0.5012599999999999,-0.0037566666666667414,-0.7438698392792464
SGL,campus_10,loss5,Top 10,NDCG,0.41694666666666663,0.41328000000000004,-0.003666666666666596,-0.8794090371270337
SGL,campus_10,loss5,Top 20,Hit Ratio,0.44456999999999997,0.44161,-0.0029599999999999627,-0.6658119081359433
SGL,campus_10,loss5,Top 20,Precision,0.08247666666666668,0.08192333333333333,-0.0005533333333333501,-0.6708968193024492
SGL,campus_10,loss5,Top 20,Recall,0.5050166666666667,0.5012599999999999,-0.0037566666666667414,-0.7438698392792464
SGL,campus_10,loss5,Top 20,NDCG,0.4118566666666667,0.4082866666666667,-0.0035700000000000176,-0.8668064132343818
SGL,campus_102,loss3,Top 3,Hit Ratio,0.22333,0.22409,0.0007600000000000107,0.3403035866207006
SGL,campus_102,loss3,Top 3,Precision,0.24558,0.24642,0.0008400000000000074,0.3420473979965825
SGL,campus_102,loss3,Top 3,Recall,0.29181,0.29452,0.00270999999999999,0.9286864740755938
SGL,campus_102,loss3,Top 3,NDCG,0.33216,0.33277,0.0006099999999999994,0.18364643545279366
SGL,campus_102,loss3,Top 5,Hit Ratio,0.3037,0.30657,0.0028699999999999837,0.9450115245307814
SGL,campus_102,loss3,Top 5,Precision,0.20038,0.20227,0.0018900000000000028,0.9432079049805383
SGL,campus_102,loss3,Top 5,Recall,0.37495,0.38089,0.005940000000000001,1.5842112281637553
SGL,campus_102,loss3,Top 5,NDCG,0.35178,0.35434,0.0025600000000000067,0.7277275569958516
SGL,campus_102,loss3,Top 10,Hit Ratio,0.43355,0.43584,0.0022900000000000142,0.5281974397416709
SGL,campus_102,loss3,Top 10,Precision,0.14302,0.14378,0.0007599999999999829,0.5313942105999041
SGL,campus_102,loss3,Top 10,Recall,0.49457,0.49963,0.005060000000000009,1.0231109853003637
SGL,campus_102,loss3,Top 10,NDCG,0.39312,0.39545,0.0023299999999999987,0.5926943426943423
SGL,campus_102,loss3,Top 20,Hit Ratio,0.43355,0.43584,0.0022900000000000142,0.5281974397416709
SGL,campus_102,loss3,Top 20,Precision,0.07151,0.07189,0.00037999999999999146,0.5313942105999041
SGL,campus_102,loss3,Top 20,Recall,0.49457,0.49963,0.005060000000000009,1.0231109853003637
SGL,campus_102,loss3,Top 20,NDCG,0.39152,0.3939,0.0023799999999999932,0.6078872088271335
SGL,campus_102,loss5,Top 3,Hit Ratio,0.22333,0.22323,-9.999999999998899e-05,-0.04477678771324452
SGL,campus_102,loss5,Top 3,Precision,0.24558,0.24548,-9.999999999998899e-05,-0.04071992833292165
SGL,campus_102,loss5,Top 3,Recall,0.29181,0.29031,-0.0015000000000000013,-0.5140331037318807
SGL,campus_102,loss5,Top 3,NDCG,0.33216,0.33151,-0.0006499999999999839,-0.19568882466280824
SGL,campus_102,loss5,Top 5,Hit Ratio,0.3037,0.30083,-0.002870000000000039,-0.9450115245307998
SGL,campus_102,loss5,Top 5,Precision,0.20038,0.19848,-0.0019000000000000128,-0.9481984229963134
SGL,campus_102,loss5,Top 5,Recall,0.37495,0.37196,-0.0029899999999999927,-0.7974396586211475
SGL,campus_102,loss5,Top 5,NDCG,0.35178,0.34988,-0.0018999999999999573,-0.540110296207845
SGL,campus_102,loss5,Top 10,Hit Ratio,0.43355,0.4347,0.0011499999999999844,0.2652519893899168
SGL,campus_102,loss5,Top 10,Precision,0.14302,0.1434,0.00037999999999999146,0.26569710529995205
SGL,campus_102,loss5,Top 10,Recall,0.49457,0.4942,-0.00037000000000003697,-0.07481246335201022
SGL,campus_102,loss5,Top 10,NDCG,0.39312,0.39291,-0.00021000000000004349,-0.05341880341881447
SGL,campus_102,loss5,Top 20,Hit Ratio,0.43355,0.4347,0.0011499999999999844,0.2652519893899168
SGL,campus_102,loss5,Top 20,Precision,0.07151,0.0717,0.00018999999999999573,0.26569710529995205
SGL,campus_102,loss5,Top 20,Recall,0.49457,0.4942,-0.00037000000000003697,-0.07481246335201022
SGL,campus_102,loss5,Top 20,NDCG,0.39152,0.39132,-0.00019999999999997797,-0.051082958724963726
SGL,campus_143,loss3,Top 3,Hit Ratio,0.51305,0.51279,-0.000260000000000038,-0.05067732189845785
SGL,campus_143,loss3,Top 3,Precision,0.29266,0.29251,-0.00014999999999998348,-0.05125401489782803
SGL,campus_143,loss3,Top 3,Recall,0.57998,0.58079,0.0008099999999999774,0.13965998827545387
SGL,campus_143,loss3,Top 3,NDCG,0.53766,0.53556,-0.0020999999999999908,-0.390581408324962
SGL,campus_143,loss3,Top 5,Hit Ratio,0.61095,0.61018,-0.0007700000000000484,-0.1260332269416562
SGL,campus_143,loss3,Top 5,Precision,0.20911,0.20884,-0.00026999999999999247,-0.12911864568886827
SGL,campus_143,loss3,Top 5,Recall,0.66106,0.65995,-0.0011099999999999444,-0.167912141106699
SGL,campus_143,loss3,Top 5,NDCG,0.56934,0.56622,-0.0031200000000000117,-0.5480029507851216
SGL,campus_143,loss3,Top 10,Hit Ratio,0.71454,0.72049,0.005950000000000011,0.8327035575335197
SGL,campus_143,loss3,Top 10,Precision,0.12228,0.1233,0.001020000000000007,0.8341511285574149
SGL,campus_143,loss3,Top 10,Recall,0.73901,0.74745,0.008440000000000003,1.142068442916876
SGL,campus_143,loss3,Top 10,NDCG,0.5992,0.59939,0.00019000000000002348,0.03170894526035105
SGL,campus_143,loss3,Top 20,Hit Ratio,0.71454,0.72049,0.005950000000000011,0.8327035575335197
SGL,campus_143,loss3,Top 20,Precision,0.06114,0.06165,0.0005100000000000035,0.8341511285574149
SGL,campus_143,loss3,Top 20,Recall,0.73901,0.74745,0.008440000000000003,1.142068442916876
SGL,campus_143,loss3,Top 20,NDCG,0.59915,0.59933,0.000180000000000069,0.030042560293760994
SGL,campus_143,loss5,Top 3,Hit Ratio,0.51305,0.50478,-0.00827,-1.611928661923789
SGL,campus_143,loss5,Top 3,Precision,0.29266,0.28795,-0.004709999999999992,-1.6093760677919744
SGL,campus_143,loss5,Top 3,Recall,0.57998,0.56992,-0.010060000000000069,-1.7345425704334747
SGL,campus_143,loss5,Top 3,NDCG,0.53766,0.53108,-0.00658000000000003,-1.223821746084892
SGL,campus_143,loss5,Top 5,Hit Ratio,0.61095,0.60449,-0.006460000000000021,-1.0573696701857798
SGL,campus_143,loss5,Top 5,Precision,0.20911,0.2069,-0.0022099999999999898,-1.0568600258237244
SGL,campus_143,loss5,Top 5,Recall,0.66106,0.65268,-0.008379999999999943,-1.2676610292560346
SGL,campus_143,loss5,Top 5,NDCG,0.56934,0.56355,-0.005789999999999962,-1.0169670144377634
SGL,campus_143,loss5,Top 10,Hit Ratio,0.71454,0.71196,-0.0025799999999999157,-0.3610714585607406
SGL,campus_143,loss5,Top 10,Precision,0.12228,0.12184,-0.00043999999999999595,-0.3598298985933889
SGL,campus_143,loss5,Top 10,Recall,0.73901,0.73576,-0.003249999999999975,-0.4397775402227271
SGL,campus_143,loss5,Top 10,NDCG,0.5992,0.59515,-0.004049999999999998,-0.6759012016021358
