Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
NCL,campus_15,loss5,Top 20,Hit Ratio,0.346777,0.34738600000000003,0.0006090000000000262,0.17561718337722115
NCL,campus_15,loss5,Top 20,Precision,0.08401300000000002,0.084159,0.00014599999999997948,0.17378262887883952
NCL,campus_15,loss5,Top 20,Recall,0.434453,0.434206,-0.0002469999999999972,-0.0568531003353636
NCL,campus_15,loss5,Top 20,NDCG,0.35306400000000004,0.353846,0.0007819999999999494,0.22148958828992743
SGL,campus_15,loss3,Top 3,Hit Ratio,0.150658,0.15003399999999997,-0.0006240000000000134,-0.4141831167279624
SGL,campus_15,loss3,Top 3,Precision,0.24333,0.24232400000000004,-0.0010059999999999514,-0.4134303209632809
SGL,campus_15,loss3,Top 3,Recall,0.245202,0.24492799999999995,-0.000274000000000052,-0.11174460240946321
SGL,campus_15,loss3,Top 3,NDCG,0.324144,0.322612,-0.0015319999999999778,-0.47262944864010376
SGL,campus_15,loss3,Top 5,Hit Ratio,0.21656399999999998,0.215942,-0.0006219999999999837,-0.2872130178607634
SGL,campus_15,loss3,Top 5,Precision,0.209864,0.20926400000000003,-0.0005999999999999617,-0.28589943963708003
SGL,campus_15,loss3,Top 5,Recall,0.3136,0.31296799999999997,-0.0006320000000000214,-0.2015306122449048
SGL,campus_15,loss3,Top 5,NDCG,0.34085399999999993,0.339418,-0.0014359999999999373,-0.4212947478979086
SGL,campus_15,loss3,Top 10,Hit Ratio,0.34889600000000004,0.34854199999999996,-0.0003540000000000765,-0.10146290011925514
SGL,campus_15,loss3,Top 10,Precision,0.16905,0.168878,-0.00017200000000000548,-0.10174504584442798
SGL,campus_15,loss3,Top 10,Recall,0.424852,0.42552199999999996,0.0006699999999999484,0.15770197621758833
SGL,campus_15,loss3,Top 10,NDCG,0.36592600000000003,0.36524199999999996,-0.0006840000000000734,-0.1869230390844251
SGL,campus_15,loss3,Top 20,Hit Ratio,0.34889600000000004,0.34854199999999996,-0.0003540000000000765,-0.10146290011925514
SGL,campus_15,loss3,Top 20,Precision,0.084524,0.08443799999999999,-8.600000000001662e-05,-0.1017462495859361
SGL,campus_15,loss3,Top 20,Recall,0.424852,0.42552199999999996,0.0006699999999999484,0.15770197621758833
SGL,campus_15,loss3,Top 20,NDCG,0.348832,0.348296,-0.0005359999999999809,-0.1536556279240382
SGL,campus_15,loss5,Top 3,Hit Ratio,0.150658,0.14882200000000004,-0.0018359999999999488,-1.2186541703725982
SGL,campus_15,loss5,Top 3,Precision,0.24333,0.24036399999999997,-0.002966000000000024,-1.2189208071343542
SGL,campus_15,loss5,Top 3,Recall,0.245202,0.24290399999999995,-0.00229800000000005,-0.9371864829813991
SGL,campus_15,loss5,Top 3,NDCG,0.324144,0.32132600000000006,-0.0028179999999999317,-0.8693667012191902
SGL,campus_15,loss5,Top 5,Hit Ratio,0.21656399999999998,0.216006,-0.0005579999999999752,-0.25766055300048724
SGL,campus_15,loss5,Top 5,Precision,0.209864,0.20932599999999998,-0.0005380000000000107,-0.25635649754126993
SGL,campus_15,loss5,Top 5,Recall,0.3136,0.312844,-0.0007559999999999789,-0.24107142857142183
SGL,campus_15,loss5,Top 5,NDCG,0.34085399999999993,0.339444,-0.0014099999999999113,-0.4136668485627018
SGL,campus_15,loss5,Top 10,Hit Ratio,0.34889600000000004,0.34848399999999996,-0.00041200000000007897,-0.11808676511054267
SGL,campus_15,loss5,Top 10,Precision,0.16905,0.16885200000000003,-0.00019799999999997597,-0.11712511091391657
SGL,campus_15,loss5,Top 10,Recall,0.424852,0.42525,0.00039800000000000946,0.09367968139493504
SGL,campus_15,loss5,Top 10,NDCG,0.36592600000000003,0.36499800000000004,-0.0009279999999999844,-0.25360318752971484
SGL,campus_15,loss5,Top 20,Hit Ratio,0.34889600000000004,0.34848399999999996,-0.00041200000000007897,-0.11808676511054267
SGL,campus_15,loss5,Top 20,Precision,0.084524,0.08442599999999999,-9.800000000001474e-05,-0.11594340069094546
SGL,campus_15,loss5,Top 20,Recall,0.424852,0.42525,0.00039800000000000946,0.09367968139493504
SGL,campus_15,loss5,Top 20,NDCG,0.348832,0.348002,-0.0008299999999999974,-0.23793688652417136
SimGCL,campus_15,loss3,Top 3,Hit Ratio,0.143996,0.14736,0.003363999999999978,2.3361760048890092
SimGCL,campus_15,loss3,Top 3,Precision,0.232573,0.237998,0.005424999999999985,2.3326009467994933
SimGCL,campus_15,loss3,Top 3,Recall,0.279432,0.276354,-0.003078000000000025,-1.101520226745693
SimGCL,campus_15,loss3,Top 3,NDCG,0.328264,0.332009,0.0037449999999999983,1.140850047522725
SimGCL,campus_15,loss3,Top 5,Hit Ratio,0.20772299999999996,0.211512,0.0037890000000000423,1.8240637772418282
SimGCL,campus_15,loss3,Top 5,Precision,0.20129899999999998,0.204969,0.0036700000000000343,1.823158584990504
SimGCL,campus_15,loss3,Top 5,Recall,0.354464,0.349897,-0.004566999999999988,-1.2884242123318554
SimGCL,campus_15,loss3,Top 5,NDCG,0.353934,0.35553,0.0015959999999999863,0.450931529607211
SimGCL,campus_15,loss3,Top 10,Hit Ratio,0.33470999999999995,0.339728,0.0050180000000000224,1.499208269845545
SimGCL,campus_15,loss3,Top 10,Precision,0.16218000000000002,0.164609,0.0024289999999999867,1.4977185842890532
SimGCL,campus_15,loss3,Top 10,Recall,0.46616,0.46055799999999997,-0.005602000000000051,-1.2017333104513581
SimGCL,campus_15,loss3,Top 10,NDCG,0.38837099999999997,0.387605,-0.0007659999999999889,-0.19723408802407721
SimGCL,campus_15,loss3,Top 20,Hit Ratio,0.33470999999999995,0.339728,0.0050180000000000224,1.499208269845545
SimGCL,campus_15,loss3,Top 20,Precision,0.08108699999999999,0.08230499999999999,0.0012179999999999969,1.5020903474046359
SimGCL,campus_15,loss3,Top 20,Recall,0.46616,0.46055799999999997,-0.005602000000000051,-1.2017333104513581
SimGCL,campus_15,loss3,Top 20,NDCG,0.375204,0.373622,-0.0015819999999999723,-0.4216372959776475
SimGCL,campus_15,loss5,Top 3,Hit Ratio,0.143996,0.143544,-0.00045200000000000795,-0.3138976082669018
SimGCL,campus_15,loss5,Top 3,Precision,0.232573,0.231837,-0.0007360000000000144,-0.31645977822017796
SimGCL,campus_15,loss5,Top 3,Recall,0.279432,0.27869400000000005,-0.0007379999999999609,-0.2641071888688342
SimGCL,campus_15,loss5,Top 3,NDCG,0.328264,0.327836,-0.00042799999999998395,-0.1303828625740209
SimGCL,campus_15,loss5,Top 5,Hit Ratio,0.20772299999999996,0.207612,-0.00011099999999997223,-0.05343654771015836
SimGCL,campus_15,loss5,Top 5,Precision,0.20129899999999998,0.20118799999999998,-0.00011099999999999999,-0.05514185366047521
SimGCL,campus_15,loss5,Top 5,Recall,0.354464,0.355747,0.0012829999999999786,0.36195495170171826
SimGCL,campus_15,loss5,Top 5,NDCG,0.353934,0.354448,0.0005139999999999589,0.14522481592612152
SimGCL,campus_15,loss5,Top 10,Hit Ratio,0.33470999999999995,0.333055,-0.001654999999999962,-0.4944578889187542
SimGCL,campus_15,loss5,Top 10,Precision,0.16218000000000002,0.161376,-0.0008040000000000269,-0.4957454679985367
SimGCL,campus_15,loss5,Top 10,Recall,0.46616,0.463801,-0.002359,-0.5060494250900979
SimGCL,campus_15,loss5,Top 10,NDCG,0.38837099999999997,0.38757699999999995,-0.0007940000000000169,-0.204443689152902
SimGCL,campus_15,loss5,Top 20,Hit Ratio,0.33470999999999995,0.333055,-0.001654999999999962,-0.4944578889187542
SimGCL,campus_15,loss5,Top 20,Precision,0.08108699999999999,0.080687,-0.0003999999999999976,-0.49329732262877846
SimGCL,campus_15,loss5,Top 20,Recall,0.46616,0.463801,-0.002359,-0.5060494250900979
SimGCL,campus_15,loss5,Top 20,NDCG,0.375204,0.374456,-0.0007479999999999709,-0.1993582157972652
XSimGCL,campus_15,loss3,Top 3,Hit Ratio,0.155161,0.15520699999999998,4.599999999999049e-05,0.029646625118419253
XSimGCL,campus_15,loss3,Top 3,Precision,0.25060099999999996,0.250675,7.40000000000185e-05,0.02952901225454747
XSimGCL,campus_15,loss3,Top 3,Recall,0.24892799999999998,0.248672,-0.00025599999999997847,-0.1028409821313707
XSimGCL,campus_15,loss3,Top 3,NDCG,0.33312200000000003,0.332833,-0.0002890000000000392,-0.08675500267170562
XSimGCL,campus_15,loss3,Top 5,Hit Ratio,0.22345,0.223927,0.00047699999999997744,0.21347057507271308
XSimGCL,campus_15,loss3,Top 5,Precision,0.21653799999999998,0.21699700000000002,0.0004590000000000427,0.2119720326224694
XSimGCL,campus_15,loss3,Top 5,Recall,0.318552,0.319382,0.0008299999999999974,0.26055400688113634
XSimGCL,campus_15,loss3,Top 5,NDCG,0.34964300000000004,0.349893,0.00024999999999997247,0.07150150296158436
XSimGCL,campus_15,loss3,Top 10,Hit Ratio,0.35644900000000007,0.35770599999999997,0.001256999999999897,0.352645118937042
XSimGCL,campus_15,loss3,Top 10,Precision,0.172712,0.173322,0.0006099999999999994,0.3531891240909719
XSimGCL,campus_15,loss3,Top 10,Recall,0.43015100000000006,0.433826,0.0036749999999999283,0.8543511464578549
XSimGCL,campus_15,loss3,Top 10,NDCG,0.373027,0.374274,0.0012469999999999981,0.3342921557956926
XSimGCL,campus_15,loss3,Top 20,Hit Ratio,0.35644900000000007,0.35770599999999997,0.001256999999999897,0.352645118937042
XSimGCL,campus_15,loss3,Top 20,Precision,0.08635699999999999,0.08666,0.0003030000000000116,0.35086906678093455
XSimGCL,campus_15,loss3,Top 20,Recall,0.43015100000000006,0.433826,0.0036749999999999283,0.8543511464578549
XSimGCL,campus_15,loss3,Top 20,NDCG,0.35531100000000004,0.356574,0.0012629999999999586,0.3554632420611685
XSimGCL,campus_15,loss5,Top 3,Hit Ratio,0.155161,0.15520300000000004,4.2000000000042004e-05,0.027068657716850242
XSimGCL,campus_15,loss5,Top 3,Precision,0.25060099999999996,0.25066700000000003,6.6000000000066e-05,0.02633668660542696
XSimGCL,campus_15,loss5,Top 3,Recall,0.24892799999999998,0.249458,0.0005300000000000304,0.21291297081888358
XSimGCL,campus_15,loss5,Top 3,NDCG,0.33312200000000003,0.333568,0.00044599999999994644,0.13388488301581597
XSimGCL,campus_15,loss5,Top 5,Hit Ratio,0.22345,0.22329,-0.00016000000000002124,-0.07160438576863783
XSimGCL,campus_15,loss5,Top 5,Precision,0.21653799999999998,0.216382,-0.00015599999999998948,-0.07204278232919371
XSimGCL,campus_15,loss5,Top 5,Recall,0.318552,0.31921600000000006,0.0006640000000000534,0.20844320550492648
XSimGCL,campus_15,loss5,Top 5,NDCG,0.34964300000000004,0.350229,0.0005859999999999754,0.1675995229419652
XSimGCL,campus_15,loss5,Top 10,Hit Ratio,0.35644900000000007,0.35630500000000004,-0.000144000000000033,-0.04039848617895771
XSimGCL,campus_15,loss5,Top 10,Precision,0.172712,0.17264100000000002,-7.099999999998774e-05,-0.041108898049925735
XSimGCL,campus_15,loss5,Top 10,Recall,0.43015100000000006,0.43225299999999994,0.0021019999999998817,0.48866560812363136
XSimGCL,campus_15,loss5,Top 10,NDCG,0.373027,0.374335,0.0013079999999999758,0.3506448594873765
XSimGCL,campus_15,loss5,Top 20,Hit Ratio,0.35644900000000007,0.35630500000000004,-0.000144000000000033,-0.04039848617895771
XSimGCL,campus_15,loss5,Top 20,Precision,0.08635699999999999,0.08632000000000001,-3.699999999998149e-05,-0.042845397593688404
XSimGCL,campus_15,loss5,Top 20,Recall,0.43015100000000006,0.43225299999999994,0.0021019999999998817,0.48866560812363136
XSimGCL,campus_15,loss5,Top 20,NDCG,0.35531100000000004,0.356763,0.0014519999999999533,0.4086560787591583
