Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
LightGCN,campus_10,loss4,Top 10,Recall,0.05421,0.05296,-0.0012500000000000011,-2.3058476295886385
LightGCN,campus_10,loss4,Top 10,NDCG,0.05607,0.05503,-0.0010399999999999993,-1.8548243267344378
LightGCN,campus_10,loss4,Top 20,Hit Ratio,0.06051,0.05947,-0.0010399999999999993,-1.7187241778218465
LightGCN,campus_10,loss4,Top 20,Precision,0.02706,0.0266,-0.0004600000000000021,-1.6999260901700002
LightGCN,campus_10,loss4,Top 20,Recall,0.0813,0.07751,-0.0037900000000000017,-4.661746617466177
LightGCN,campus_10,loss4,Top 20,NDCG,0.06245,0.06119,-0.0012599999999999972,-2.017614091273014
LightGCN,campus_10,loss5,Top 10,Hit Ratio,0.03976,0.03905,-0.0007099999999999954,-1.7857142857142743
LightGCN,campus_10,loss5,Top 10,Precision,0.03556,0.03493,-0.0006299999999999986,-1.7716535433070828
LightGCN,campus_10,loss5,Top 10,Recall,0.05421,0.05459,0.0003799999999999984,0.7009776793949426
LightGCN,campus_10,loss5,Top 10,NDCG,0.05607,0.05506,-0.001010000000000004,-1.8013197788478756
LightGCN,campus_10,loss5,Top 20,Hit Ratio,0.06051,0.05833,-0.0021800000000000014,-3.602710295818875
LightGCN,campus_10,loss5,Top 20,Precision,0.02706,0.02609,-0.0009700000000000021,-3.5846267553584705
LightGCN,campus_10,loss5,Top 20,Recall,0.0813,0.07694,-0.004360000000000003,-5.362853628536289
LightGCN,campus_10,loss5,Top 20,NDCG,0.06245,0.06015,-0.0022999999999999965,-3.682946357085663
LightGCN,campus_102,loss1,Top 10,Hit Ratio,0.05445,0.0573,0.0028499999999999984,5.234159779614322
LightGCN,campus_102,loss1,Top 10,Precision,0.05104,0.05371,0.0026699999999999988,5.23119122257053
LightGCN,campus_102,loss1,Top 10,Recall,0.06923,0.07081,0.001579999999999998,2.2822475805286695
LightGCN,campus_102,loss1,Top 10,NDCG,0.07945,0.08121,0.0017599999999999977,2.2152297042164855
LightGCN,campus_102,loss1,Top 20,Hit Ratio,0.08327,0.08706,0.0037900000000000017,4.551459108922783
LightGCN,campus_102,loss1,Top 20,Precision,0.03903,0.0408,0.0017700000000000007,4.534973097617219
LightGCN,campus_102,loss1,Top 20,Recall,0.09953,0.10248,0.002950000000000008,2.963930473224162
LightGCN,campus_102,loss1,Top 20,NDCG,0.08629,0.0882,0.001909999999999995,2.2134662185652973
LightGCN,campus_102,loss2,Top 10,Hit Ratio,0.05445,0.05664,0.0021900000000000044,4.022038567493121
LightGCN,campus_102,loss2,Top 10,Precision,0.05104,0.05309,0.0020499999999999963,4.0164576802507765
LightGCN,campus_102,loss2,Top 10,Recall,0.06923,0.06973,0.0005000000000000004,0.7222302470027451
LightGCN,campus_102,loss2,Top 10,NDCG,0.07945,0.08021,0.0007599999999999968,0.9565764631843885
LightGCN,campus_102,loss2,Top 20,Hit Ratio,0.08327,0.0868,0.0035300000000000054,4.2392218085745235
LightGCN,campus_102,loss2,Top 20,Precision,0.03903,0.04068,0.0016499999999999987,4.227517294388928
LightGCN,campus_102,loss2,Top 20,Recall,0.09953,0.10059,0.0010600000000000054,1.065005525972074
LightGCN,campus_102,loss2,Top 20,NDCG,0.08629,0.08733,0.0010399999999999993,1.2052381504229912
LightGCN,campus_102,loss3,Top 10,Hit Ratio,0.05445,0.05384,-0.0006099999999999994,-1.1202938475665738
LightGCN,campus_102,loss3,Top 10,Precision,0.05104,0.05046,-0.0005800000000000041,-1.1363636363636445
LightGCN,campus_102,loss3,Top 10,Recall,0.06923,0.06724,-0.0019900000000000057,-2.8744763830709315
LightGCN,campus_102,loss3,Top 10,NDCG,0.07945,0.07741,-0.00204,-2.567652611705475
LightGCN,campus_102,loss3,Top 20,Hit Ratio,0.08327,0.08135,-0.0019199999999999912,-2.3057523718025594
LightGCN,campus_102,loss3,Top 20,Precision,0.03903,0.03812,-0.0009100000000000011,-2.331539841147838
LightGCN,campus_102,loss3,Top 20,Recall,0.09953,0.09599,-0.0035399999999999876,-3.556716567868972
LightGCN,campus_102,loss3,Top 20,NDCG,0.08629,0.08346,-0.002829999999999999,-3.2796384285548723
LightGCN,campus_102,loss4,Top 10,Hit Ratio,0.05445,0.05401,-0.00043999999999999595,-0.8080808080808006
LightGCN,campus_102,loss4,Top 10,Precision,0.05104,0.05063,-0.00041000000000000064,-0.803291536050158
LightGCN,campus_102,loss4,Top 10,Recall,0.06923,0.06733,-0.001899999999999999,-2.7444749386104275
LightGCN,campus_102,loss4,Top 10,NDCG,0.07945,0.07624,-0.0032100000000000045,-4.040276903713033
LightGCN,campus_102,loss4,Top 20,Hit Ratio,0.08327,0.08439,0.0011200000000000099,1.3450222168848442
LightGCN,campus_102,loss4,Top 20,Precision,0.03903,0.03955,0.0005199999999999996,1.3323084806559047
LightGCN,campus_102,loss4,Top 20,Recall,0.09953,0.09881,-0.0007199999999999984,-0.7233999799055545
LightGCN,campus_102,loss4,Top 20,NDCG,0.08629,0.08385,-0.0024400000000000116,-2.8276741221462642
LightGCN,campus_102,loss5,Top 10,Hit Ratio,0.05445,0.05473,0.00028000000000000247,0.5142332415059734
LightGCN,campus_102,loss5,Top 10,Precision,0.05104,0.0513,0.00025999999999999635,0.5094043887147264
LightGCN,campus_102,loss5,Top 10,Recall,0.06923,0.06798,-0.0012500000000000011,-1.805575617506863
LightGCN,campus_102,loss5,Top 10,NDCG,0.07945,0.07794,-0.0015100000000000113,-1.9005663939584785
LightGCN,campus_102,loss5,Top 20,Hit Ratio,0.08327,0.08305,-0.00021999999999999797,-0.2642007926023754
LightGCN,campus_102,loss5,Top 20,Precision,0.03903,0.03892,-0.00010999999999999899,-0.28183448629259283
LightGCN,campus_102,loss5,Top 20,Recall,0.09953,0.09794,-0.0015899999999999942,-1.5975082889580974
LightGCN,campus_102,loss5,Top 20,NDCG,0.08629,0.08454,-0.0017500000000000016,-2.0280449646540752
LightGCN,campus_143,loss1,Top 10,Hit Ratio,0.08871,0.08987,0.0011600000000000082,1.3076316086123416
LightGCN,campus_143,loss1,Top 10,Precision,0.02852,0.02889,0.0003699999999999988,1.2973352033660548
LightGCN,campus_143,loss1,Top 10,Recall,0.09728,0.09394,-0.0033400000000000096,-3.4333881578947465
LightGCN,campus_143,loss1,Top 10,NDCG,0.0718,0.06896,-0.002840000000000009,-3.9554317548746645
LightGCN,campus_143,loss1,Top 20,Hit Ratio,0.14064,0.13559,-0.005049999999999999,-3.590728100113765
LightGCN,campus_143,loss1,Top 20,Precision,0.02261,0.02179,-0.0008200000000000013,-3.6267138434321153
LightGCN,campus_143,loss1,Top 20,Recall,0.14953,0.13618,-0.01335,-8.927974319534544
LightGCN,campus_143,loss1,Top 20,NDCG,0.08935,0.08338,-0.005970000000000003,-6.681589255735873
LightGCN,campus_143,loss2,Top 10,Hit Ratio,0.08871,0.09182,0.0031100000000000017,3.5058054334347895
LightGCN,campus_143,loss2,Top 10,Precision,0.02852,0.02952,0.0010000000000000009,3.5063113604488114
LightGCN,campus_143,loss2,Top 10,Recall,0.09728,0.09593,-0.001350000000000004,-1.38774671052632
LightGCN,campus_143,loss2,Top 10,NDCG,0.0718,0.07041,-0.0013900000000000023,-1.9359331476323152
LightGCN,campus_143,loss2,Top 20,Hit Ratio,0.14064,0.1396,-0.0010399999999999854,-0.7394766780432206
LightGCN,campus_143,loss2,Top 20,Precision,0.02261,0.02244,-0.00017,-0.7518796992481203
LightGCN,campus_143,loss2,Top 20,Recall,0.14953,0.14042,-0.009110000000000007,-6.092422925165524
LightGCN,campus_143,loss2,Top 20,NDCG,0.08935,0.08569,-0.0036599999999999966,-4.096250699496359
LightGCN,campus_143,loss3,Top 10,Hit Ratio,0.08871,0.08884,0.0001300000000000051,0.1465449216548361
LightGCN,campus_143,loss3,Top 10,Precision,0.02852,0.02856,3.999999999999837e-05,0.14025245441794662
LightGCN,campus_143,loss3,Top 10,Recall,0.09728,0.09587,-0.0014100000000000085,-1.4494243421052717
LightGCN,campus_143,loss3,Top 10,NDCG,0.0718,0.07041,-0.0013900000000000023,-1.9359331476323152
LightGCN,campus_143,loss3,Top 20,Hit Ratio,0.14064,0.14064,0.0,0.0
LightGCN,campus_143,loss3,Top 20,Precision,0.02261,0.02261,0.0,0.0
LightGCN,campus_143,loss3,Top 20,Recall,0.14953,0.14581,-0.003720000000000001,-2.4877950912860305
LightGCN,campus_143,loss3,Top 20,NDCG,0.08935,0.08731,-0.00204,-2.2831561275881365
LightGCN,campus_143,loss4,Top 10,Hit Ratio,0.08871,0.08787,-0.0008399999999999935,-0.9469056476158196
LightGCN,campus_143,loss4,Top 10,Precision,0.02852,0.02825,-0.0002699999999999994,-0.946704067321176
LightGCN,campus_143,loss4,Top 10,Recall,0.09728,0.09367,-0.003610000000000002,-3.710937500000002
LightGCN,campus_143,loss4,Top 10,NDCG,0.0718,0.06879,-0.003009999999999999,-4.192200557103062
LightGCN,campus_143,loss4,Top 20,Hit Ratio,0.14064,0.13695,-0.003689999999999999,-2.623720136518771
LightGCN,campus_143,loss4,Top 20,Precision,0.02261,0.02201,-0.0006000000000000033,-2.6536930561698506
LightGCN,campus_143,loss4,Top 20,Recall,0.14953,0.13976,-0.009770000000000001,-6.533805925232396
LightGCN,campus_143,loss4,Top 20,NDCG,0.08935,0.0846,-0.004750000000000004,-5.316172355903754
LightGCN,campus_143,loss5,Top 10,Hit Ratio,0.08871,0.08677,-0.0019399999999999973,-2.1869011385413115
LightGCN,campus_143,loss5,Top 10,Precision,0.02852,0.02789,-0.0006299999999999986,-2.208976157082744
LightGCN,campus_143,loss5,Top 10,Recall,0.09728,0.09206,-0.005220000000000002,-5.365953947368423
LightGCN,campus_143,loss5,Top 10,NDCG,0.0718,0.06933,-0.00247,-3.4401114206128134
LightGCN,campus_143,loss5,Top 20,Hit Ratio,0.14064,0.13902,-0.0016199999999999826,-1.1518771331057898
LightGCN,campus_143,loss5,Top 20,Precision,0.02261,0.02235,-0.0002600000000000033,-1.14993365767361
LightGCN,campus_143,loss5,Top 20,Recall,0.14953,0.14331,-0.006220000000000003,-4.159700394569653
LightGCN,campus_143,loss5,Top 20,NDCG,0.08935,0.08667,-0.002680000000000002,-2.999440402909907
LightGCN,campus_15,loss1,Top 10,Hit Ratio,0.03193,0.03225,0.00032000000000000084,1.00219229564673
LightGCN,campus_15,loss1,Top 10,Precision,0.04269,0.04313,0.0004400000000000029,1.0306863434059568
LightGCN,campus_15,loss1,Top 10,Recall,0.04438,0.04387,-0.0005100000000000035,-1.149166291122135
LightGCN,campus_15,loss1,Top 10,NDCG,0.05969,0.06006,0.00037000000000000227,0.6198693248450364
LightGCN,campus_15,loss1,Top 20,Hit Ratio,0.05018,0.05016,-1.9999999999999185e-05,-0.03985651654045274
LightGCN,campus_15,loss1,Top 20,Precision,0.03355,0.03354,-1.0000000000003062e-05,-0.02980625931446516
LightGCN,campus_15,loss1,Top 20,Recall,0.06836,0.06472,-0.0036400000000000043,-5.324751316559397
LightGCN,campus_15,loss1,Top 20,NDCG,0.06198,0.06096,-0.00102,-1.6456921587608908
LightGCN,campus_15,loss2,Top 10,Hit Ratio,0.03193,0.03208,0.00014999999999999736,0.46977763858439514
LightGCN,campus_15,loss2,Top 10,Precision,0.04269,0.0429,0.00021000000000000185,0.49191848208011674
LightGCN,campus_15,loss2,Top 10,Recall,0.04438,0.04322,-0.0011600000000000013,-2.6137899954934682
LightGCN,campus_15,loss2,Top 10,NDCG,0.05969,0.05968,-1.0000000000003062e-05,-0.016753224995816822
LightGCN,campus_15,loss2,Top 20,Hit Ratio,0.05018,0.04996,-0.00022000000000000491,-0.4384216819450078
LightGCN,campus_15,loss2,Top 20,Precision,0.03355,0.03341,-0.00014000000000000123,-0.41728763040238814
LightGCN,campus_15,loss2,Top 20,Recall,0.06836,0.06404,-0.004320000000000004,-6.319485078993569
LightGCN,campus_15,loss2,Top 20,NDCG,0.06198,0.06065,-0.0013299999999999979,-2.1458535011293933
LightGCN,campus_15,loss3,Top 10,Hit Ratio,0.03193,0.03208,0.00014999999999999736,0.46977763858439514
LightGCN,campus_15,loss3,Top 10,Precision,0.04269,0.0429,0.00021000000000000185,0.49191848208011674
LightGCN,campus_15,loss3,Top 10,Recall,0.04438,0.04451,0.00012999999999999817,0.29292474087426357
LightGCN,campus_15,loss3,Top 10,NDCG,0.05969,0.05971,1.9999999999999185e-05,0.03350644999162202
LightGCN,campus_15,loss3,Top 20,Hit Ratio,0.05018,0.04969,-0.0004900000000000043,-0.9764846552411406
LightGCN,campus_15,loss3,Top 20,Precision,0.03355,0.03322,-0.0003300000000000039,-0.9836065573770607
LightGCN,campus_15,loss3,Top 20,Recall,0.06836,0.06607,-0.0022900000000000004,-3.349912229373903
LightGCN,campus_15,loss3,Top 20,NDCG,0.06198,0.06096,-0.00102,-1.6456921587608908
LightGCN,campus_15,loss4,Top 10,Hit Ratio,0.03193,0.03148,-0.000449999999999999,-1.409332915753207
LightGCN,campus_15,loss4,Top 10,Precision,0.04269,0.0421,-0.0005900000000000002,-1.382056687748888
LightGCN,campus_15,loss4,Top 10,Recall,0.04438,0.0431,-0.0012800000000000034,-2.884182063992797
LightGCN,campus_15,loss4,Top 10,NDCG,0.05969,0.05911,-0.0005799999999999972,-0.9716870497570735
LightGCN,campus_15,loss4,Top 20,Hit Ratio,0.05018,0.04939,-0.000789999999999999,-1.5743324033479456
LightGCN,campus_15,loss4,Top 20,Precision,0.03355,0.03302,-0.0005300000000000027,-1.5797317436661777
LightGCN,campus_15,loss4,Top 20,Recall,0.06836,0.06525,-0.0031100000000000017,-4.5494441193680535
LightGCN,campus_15,loss4,Top 20,NDCG,0.06198,0.06063,-0.001349999999999997,-2.1781219748305856
LightGCN,campus_15,loss5,Top 10,Hit Ratio,0.03193,0.03192,-1.0000000000003062e-05,-0.03131850923896982
LightGCN,campus_15,loss5,Top 10,Precision,0.04269,0.04268,-9.999999999996123e-06,-0.023424689622853417
LightGCN,campus_15,loss5,Top 10,Recall,0.04438,0.0434,-0.0009800000000000017,-2.208201892744483
LightGCN,campus_15,loss5,Top 10,NDCG,0.05969,0.05974,5.000000000000143e-05,0.08376612497906087
LightGCN,campus_15,loss5,Top 20,Hit Ratio,0.05018,0.05001,-0.00017000000000000348,-0.33878039059386905
LightGCN,campus_15,loss5,Top 20,Precision,0.03355,0.03344,-0.00011000000000000593,-0.327868852459034
LightGCN,campus_15,loss5,Top 20,Recall,0.06836,0.06605,-0.0023100000000000065,-3.3791691047396233
LightGCN,campus_15,loss5,Top 20,NDCG,0.06198,0.06139,-0.0005900000000000002,-0.9519199741852215
LightGCN,campus_34,loss1,Top 10,Hit Ratio,0.08745,0.0829,-0.0045499999999999985,-5.202973127501428
LightGCN,campus_34,loss1,Top 10,Precision,0.04417,0.04188,-0.0022900000000000004,-5.184514376273489
LightGCN,campus_34,loss1,Top 10,Recall,0.10401,0.09519,-0.008820000000000008,-8.479953850591297
LightGCN,campus_34,loss1,Top 10,NDCG,0.08536,0.08021,-0.005150000000000002,-6.033270852858483
LightGCN,campus_34,loss1,Top 20,Hit Ratio,0.12715,0.12119,-0.005960000000000007,-4.687377113645306
LightGCN,campus_34,loss1,Top 20,Precision,0.03211,0.03061,-0.0015000000000000013,-4.671441918405486
LightGCN,campus_34,loss1,Top 20,Recall,0.14394,0.13506,-0.008879999999999999,-6.169237182159232
LightGCN,campus_34,loss1,Top 20,NDCG,0.09928,0.09397,-0.005309999999999995,-5.348509266720383
LightGCN,campus_34,loss2,Top 10,Hit Ratio,0.08745,0.08542,-0.002030000000000004,-2.321326472269873
LightGCN,campus_34,loss2,Top 10,Precision,0.04417,0.04315,-0.00102,-2.309259678514829
LightGCN,campus_34,loss2,Top 10,Recall,0.10401,0.09541,-0.00860000000000001,-8.26843572733392
LightGCN,campus_34,loss2,Top 10,NDCG,0.08536,0.08232,-0.003040000000000001,-3.5613870665417067
LightGCN,campus_34,loss2,Top 20,Hit Ratio,0.12715,0.1233,-0.003850000000000006,-3.027919779787657
LightGCN,campus_34,loss2,Top 20,Precision,0.03211,0.03114,-0.0009699999999999986,-3.020865773902207
LightGCN,campus_34,loss2,Top 20,Recall,0.14394,0.13447,-0.009470000000000006,-6.5791301931360335
LightGCN,campus_34,loss2,Top 20,NDCG,0.09928,0.09573,-0.0035499999999999976,-3.5757453666398042
LightGCN,campus_34,loss3,Top 10,Hit Ratio,0.08745,0.08392,-0.0035300000000000054,-4.036592338479137
LightGCN,campus_34,loss3,Top 10,Precision,0.04417,0.04239,-0.0017800000000000038,-4.029884537016082
LightGCN,campus_34,loss3,Top 10,Recall,0.10401,0.09858,-0.005430000000000004,-5.220651860398042
LightGCN,campus_34,loss3,Top 10,NDCG,0.08536,0.08103,-0.0043300000000000005,-5.072633552014995
LightGCN,campus_34,loss3,Top 20,Hit Ratio,0.12715,0.12419,-0.002960000000000018,-2.32795910342117
LightGCN,campus_34,loss3,Top 20,Precision,0.03211,0.03137,-0.0007399999999999976,-2.3045780130800297
LightGCN,campus_34,loss3,Top 20,Recall,0.14394,0.13965,-0.004290000000000016,-2.9804085035431536
LightGCN,campus_34,loss3,Top 20,NDCG,0.09928,0.09547,-0.003809999999999994,-3.837630942788068
LightGCN,campus_34,loss4,Top 10,Hit Ratio,0.08745,0.08311,-0.004339999999999997,-4.9628359062321294
LightGCN,campus_34,loss4,Top 10,Precision,0.04417,0.04198,-0.0021899999999999975,-4.958116368575951
LightGCN,campus_34,loss4,Top 10,Recall,0.10401,0.09599,-0.00802,-7.710797038746274
LightGCN,campus_34,loss4,Top 10,NDCG,0.08536,0.07933,-0.006030000000000008,-7.064198687910037
LightGCN,campus_34,loss4,Top 20,Hit Ratio,0.12715,0.12099,-0.006160000000000013,-4.844671647660253
LightGCN,campus_34,loss4,Top 20,Precision,0.03211,0.03056,-0.0015499999999999993,-4.827156649018995
LightGCN,campus_34,loss4,Top 20,Recall,0.14394,0.13565,-0.00829000000000002,-5.75934417118245
LightGCN,campus_34,loss4,Top 20,NDCG,0.09928,0.09298,-0.0063,-6.345688960515713
LightGCN,campus_34,loss5,Top 10,Hit Ratio,0.08745,0.08481,-0.0026400000000000035,-3.0188679245283057
LightGCN,campus_34,loss5,Top 10,Precision,0.04417,0.04284,-0.0013299999999999979,-3.011093502377174
LightGCN,campus_34,loss5,Top 10,Recall,0.10401,0.09663,-0.0073800000000000116,-7.095471589270273
LightGCN,campus_34,loss5,Top 10,NDCG,0.08536,0.08146,-0.0039000000000000007,-4.568884723523899
LightGCN,campus_34,loss5,Top 20,Hit Ratio,0.12715,0.12359,-0.0035600000000000076,-2.799842705465991
LightGCN,campus_34,loss5,Top 20,Precision,0.03211,0.03121,-0.000899999999999998,-2.8028651510432825
LightGCN,campus_34,loss5,Top 20,Recall,0.14394,0.13632,-0.007620000000000016,-5.293872446852866
LightGCN,campus_34,loss5,Top 20,NDCG,0.09928,0.09514,-0.004139999999999991,-4.170024174053174
MF,campus_10,loss1,Top 10,Hit Ratio,0.03535,0.03322,-0.00213,-6.025459688826025
MF,campus_10,loss1,Top 10,Precision,0.03163,0.02971,-0.001919999999999998,-6.0701865317736265
MF,campus_10,loss1,Top 10,Recall,0.04686,0.04206,-0.004799999999999999,-10.24327784891165
MF,campus_10,loss1,Top 10,NDCG,0.04969,0.04653,-0.003159999999999996,-6.359428456429858
MF,campus_10,loss1,Top 20,Hit Ratio,0.05476,0.05164,-0.0031200000000000047,-5.6975894813732735
MF,campus_10,loss1,Top 20,Precision,0.02449,0.02309,-0.001400000000000002,-5.716619028174772
MF,campus_10,loss1,Top 20,Recall,0.0696,0.06594,-0.0036599999999999966,-5.258620689655167
MF,campus_10,loss1,Top 20,NDCG,0.05542,0.05219,-0.0032299999999999968,-5.8282208588957
MF,campus_10,loss2,Top 10,Hit Ratio,0.03535,0.02259,-0.01276,-36.096181046676094
MF,campus_10,loss2,Top 10,Precision,0.03163,0.02021,-0.01142,-36.10496364211192
MF,campus_10,loss2,Top 10,Recall,0.04686,0.03022,-0.01664,-35.51002987622706
MF,campus_10,loss2,Top 10,NDCG,0.04969,0.03064,-0.019049999999999997,-38.33769370094586
MF,campus_10,loss2,Top 20,Hit Ratio,0.05476,0.03659,-0.018170000000000006,-33.18115412710008
MF,campus_10,loss2,Top 20,Precision,0.02449,0.01637,-0.008120000000000002,-33.15639036341365
MF,campus_10,loss2,Top 20,Recall,0.0696,0.0467,-0.022899999999999997,-32.90229885057471
MF,campus_10,loss2,Top 20,NDCG,0.05542,0.0354,-0.020019999999999996,-36.124142908697216
MF,campus_10,loss3,Top 10,Hit Ratio,0.03535,0.03705,0.0017000000000000001,4.809052333804809
MF,campus_10,loss3,Top 10,Precision,0.03163,0.03314,0.0015100000000000044,4.773948782801153
MF,campus_10,loss3,Top 10,Recall,0.04686,0.04858,0.0017199999999999993,3.670507895860007
MF,campus_10,loss3,Top 10,NDCG,0.04969,0.05181,0.002120000000000004,4.26645200241498
MF,campus_10,loss3,Top 20,Hit Ratio,0.05476,0.05733,0.002569999999999996,4.69320672023374
MF,campus_10,loss3,Top 20,Precision,0.02449,0.02564,0.0011499999999999982,4.695794201714978
MF,campus_10,loss3,Top 20,Recall,0.0696,0.07035,0.0007500000000000007,1.077586206896553
MF,campus_10,loss3,Top 20,NDCG,0.05542,0.05736,0.0019400000000000042,3.5005413208228155
MF,campus_10,loss4,Top 10,Hit Ratio,0.03535,0.03795,0.002599999999999998,7.35502121640735
MF,campus_10,loss4,Top 10,Precision,0.03163,0.03395,0.0023200000000000026,7.334808725893148
MF,campus_10,loss4,Top 10,Recall,0.04686,0.05305,0.006190000000000001,13.209560392658986
MF,campus_10,loss4,Top 10,NDCG,0.04969,0.05316,0.003470000000000001,6.983296437915075
MF,campus_10,loss4,Top 20,Hit Ratio,0.05476,0.05826,0.003499999999999996,6.391526661796925
MF,campus_10,loss4,Top 20,Precision,0.02449,0.02606,0.0015699999999999985,6.41077991016741
MF,campus_10,loss4,Top 20,Recall,0.0696,0.07885,0.009250000000000008,13.290229885057483
MF,campus_10,loss4,Top 20,NDCG,0.05542,0.05947,0.004050000000000005,7.307831107903294
MF,campus_10,loss5,Top 10,Hit Ratio,0.03535,0.03569,0.00034,0.9618104667609619
MF,campus_10,loss5,Top 10,Precision,0.03163,0.03193,0.00030000000000000165,0.9484666455896354
MF,campus_10,loss5,Top 10,Recall,0.04686,0.04629,-0.0005700000000000011,-1.216389244558261
MF,campus_10,loss5,Top 10,NDCG,0.04969,0.04907,-0.0006199999999999956,-1.2477359629704077
MF,campus_10,loss5,Top 20,Hit Ratio,0.05476,0.05641,0.0016499999999999987,3.013148283418551
MF,campus_10,loss5,Top 20,Precision,0.02449,0.02523,0.0007399999999999976,3.021641486320937
MF,campus_10,loss5,Top 20,Recall,0.0696,0.06965,5.000000000000837e-05,0.07183908045978214
MF,campus_10,loss5,Top 20,NDCG,0.05542,0.05526,-0.00016000000000000042,-0.28870443883074776
MF,campus_102,loss1,Top 10,Hit Ratio,0.04214,0.05057,0.00843,20.004746084480303
MF,campus_102,loss1,Top 10,Precision,0.0395,0.0474,0.007899999999999997,19.999999999999993
MF,campus_102,loss1,Top 10,Recall,0.05129,0.06238,0.011089999999999996,21.62214856697211
MF,campus_102,loss1,Top 10,NDCG,0.05748,0.07239,0.014909999999999993,25.939457202505206
MF,campus_102,loss1,Top 20,Hit Ratio,0.06698,0.0758,0.008820000000000008,13.168109883547341
MF,campus_102,loss1,Top 20,Precision,0.03139,0.03553,0.004139999999999998,13.18891366677285
MF,campus_102,loss1,Top 20,Recall,0.07731,0.08921,0.011899999999999994,15.392575346009563
MF,campus_102,loss1,Top 20,NDCG,0.06421,0.07822,0.014009999999999995,21.819031303535265
MF,campus_102,loss2,Top 10,Hit Ratio,0.04214,0.01875,-0.023389999999999998,-55.505457997152355
MF,campus_102,loss2,Top 10,Precision,0.0395,0.01757,-0.02193,-55.51898734177215
MF,campus_102,loss2,Top 10,Recall,0.05129,0.02384,-0.027450000000000002,-53.51920452329889
MF,campus_102,loss2,Top 10,NDCG,0.05748,0.02565,-0.031830000000000004,-55.37578288100209
MF,campus_102,loss2,Top 20,Hit Ratio,0.06698,0.03171,-0.035269999999999996,-52.65750970438936
MF,campus_102,loss2,Top 20,Precision,0.03139,0.01486,-0.016530000000000003,-52.66008282892641
MF,campus_102,loss2,Top 20,Recall,0.07731,0.03865,-0.03866000000000001,-50.006467468632785
MF,campus_102,loss2,Top 20,NDCG,0.06421,0.03009,-0.034120000000000004,-53.13814047656129
MF,campus_102,loss3,Top 10,Hit Ratio,0.04214,0.03824,-0.0038999999999999937,-9.254864736592298
MF,campus_102,loss3,Top 10,Precision,0.0395,0.03584,-0.0036600000000000035,-9.265822784810135
