Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
SGL,campus_143,loss3,Top 10,Hit Ratio,0.70473,0.70757,0.0028400000000000647,0.4029912164942694
SGL,campus_143,loss3,Top 10,Precision,0.1206,0.12109,0.0004900000000000043,0.40630182421227556
SGL,campus_143,loss3,Top 10,Recall,0.72823,0.72985,0.0016199999999999548,0.22245719072270503
SGL,campus_143,loss3,Top 10,NDCG,0.59241,0.59407,0.0016599999999999948,0.28021134011917337
SGL,campus_143,loss3,Top 20,Hit Ratio,0.76983,0.7706,0.0007699999999999374,0.10002208279749261
SGL,campus_143,loss3,Top 20,Precision,0.06587,0.06594,7.000000000000062e-05,0.10626992561105301
SGL,campus_143,loss3,Top 20,Recall,0.77218,0.77263,0.00045000000000006146,0.05827656763967747
SGL,campus_143,loss3,Top 20,NDCG,0.60674,0.60798,0.0012400000000000189,0.20437090022085558
SGL,campus_143,loss4,Top 3,Hit Ratio,0.50969,0.5102,0.0005100000000000104,0.10006082128352733
SGL,campus_143,loss4,Top 3,Precision,0.29075,0.29104,0.00029000000000001247,0.09974204643164658
SGL,campus_143,loss4,Top 3,Recall,0.57432,0.57338,-0.0009400000000000519,-0.1636718205878346
SGL,campus_143,loss4,Top 3,NDCG,0.53319,0.53566,0.0024699999999999722,0.4632494983026636
SGL,campus_143,loss4,Top 5,Hit Ratio,0.60501,0.60501,0.0,0.0
SGL,campus_143,loss4,Top 5,Precision,0.20707,0.20707,0.0,0.0
SGL,campus_143,loss4,Top 5,Recall,0.65244,0.65424,0.0018000000000000238,0.2758874379253301
SGL,campus_143,loss4,Top 5,NDCG,0.56346,0.56656,0.0030999999999999917,0.5501721506406829
SGL,campus_143,loss4,Top 10,Hit Ratio,0.70473,0.70473,0.0,0.0
SGL,campus_143,loss4,Top 10,Precision,0.1206,0.1206,0.0,0.0
SGL,campus_143,loss4,Top 10,Recall,0.72823,0.7268,-0.0014300000000000423,-0.19636653255153486
SGL,campus_143,loss4,Top 10,NDCG,0.59241,0.59482,0.0024100000000000232,0.4068128492091665
SGL,campus_143,loss4,Top 20,Hit Ratio,0.76983,0.76724,-0.002589999999999981,-0.3364379148643183
SGL,campus_143,loss4,Top 20,Precision,0.06587,0.06565,-0.00021999999999999797,-0.33399119477758915
SGL,campus_143,loss4,Top 20,Recall,0.77218,0.768,-0.0041799999999999615,-0.541324561630703
SGL,campus_143,loss4,Top 20,NDCG,0.60674,0.60843,0.0016900000000000803,0.2785377591719815
SGL,campus_143,loss5,Top 3,Hit Ratio,0.50969,0.50736,-0.0023299999999999432,-0.4571406148835455
SGL,campus_143,loss5,Top 3,Precision,0.29075,0.28942,-0.0013299999999999979,-0.4574376612209795
SGL,campus_143,loss5,Top 3,Recall,0.57432,0.57227,-0.0020500000000001073,-0.35694386404793615
SGL,campus_143,loss5,Top 3,NDCG,0.53319,0.53395,0.0007599999999999829,0.14253830717004873
SGL,campus_143,loss5,Top 5,Hit Ratio,0.60501,0.60527,0.00025999999999992696,0.042974496289305456
SGL,campus_143,loss5,Top 5,Precision,0.20707,0.20716,9.000000000000674e-05,0.043463563046316094
SGL,campus_143,loss5,Top 5,Recall,0.65244,0.65359,0.0011499999999999844,0.17626141867451173
SGL,campus_143,loss5,Top 5,NDCG,0.56346,0.56541,0.0019500000000000073,0.3460760302417221
SGL,campus_143,loss5,Top 10,Hit Ratio,0.70473,0.71196,0.00723000000000007,1.0259248222723696
SGL,campus_143,loss5,Top 10,Precision,0.1206,0.12184,0.001240000000000005,1.0281923714759575
SGL,campus_143,loss5,Top 10,Recall,0.72823,0.73274,0.004509999999999903,0.6193098334317322
SGL,campus_143,loss5,Top 10,NDCG,0.59241,0.5961,0.003689999999999971,0.6228794247227378
SGL,campus_143,loss5,Top 20,Hit Ratio,0.76983,0.7737,0.00387000000000004,0.5027083901640674
SGL,campus_143,loss5,Top 20,Precision,0.06587,0.0662,0.00032999999999999696,0.5009867921663838
SGL,campus_143,loss5,Top 20,Recall,0.77218,0.77487,0.00268999999999997,0.3483643710015761
SGL,campus_143,loss5,Top 20,NDCG,0.60674,0.60982,0.0030800000000000827,0.5076309457098729
SimGCL,campus_143,loss1,Top 3,Hit Ratio,0.4805,0.47455,-0.005949999999999955,-1.238293444328815
SimGCL,campus_143,loss1,Top 3,Precision,0.27409,0.2707,-0.003390000000000004,-1.2368200226203088
SimGCL,campus_143,loss1,Top 3,Recall,0.54362,0.53839,-0.005229999999999957,-0.9620690923806993
SimGCL,campus_143,loss1,Top 3,NDCG,0.50613,0.50272,-0.003410000000000024,-0.6737399482346481
SimGCL,campus_143,loss1,Top 5,Hit Ratio,0.56962,0.56368,-0.005940000000000056,-1.0428004634668826
SimGCL,campus_143,loss1,Top 5,Precision,0.19496,0.19293,-0.002030000000000004,-1.0412392285597067
SimGCL,campus_143,loss1,Top 5,Recall,0.61791,0.6112,-0.006709999999999994,-1.085918661293715
SimGCL,campus_143,loss1,Top 5,NDCG,0.53476,0.53103,-0.003730000000000011,-0.6975091629890064
SimGCL,campus_143,loss1,Top 10,Hit Ratio,0.65539,0.65254,-0.002850000000000019,-0.4348555821724499
SimGCL,campus_143,loss1,Top 10,Precision,0.11216,0.11167,-0.0004899999999999904,-0.43687589158344375
SimGCL,campus_143,loss1,Top 10,Recall,0.68196,0.67961,-0.0023499999999999632,-0.3445949909085523
SimGCL,campus_143,loss1,Top 10,NDCG,0.55952,0.55727,-0.0022499999999999742,-0.40213039748355267
SimGCL,campus_143,loss1,Top 20,Hit Ratio,0.71713,0.71403,-0.0030999999999999917,-0.43227866635059076
SimGCL,campus_143,loss1,Top 20,Precision,0.06136,0.0611,-0.00025999999999999635,-0.42372881355931613
SimGCL,campus_143,loss1,Top 20,Recall,0.7306,0.73064,3.999999999992898e-05,0.005474952094159455
SimGCL,campus_143,loss1,Top 20,NDCG,0.57449,0.57283,-0.0016599999999999948,-0.288951939981548
SimGCL,campus_143,loss2,Top 3,Hit Ratio,0.4805,0.47714,-0.003359999999999974,-0.6992715920915659
SimGCL,campus_143,loss2,Top 3,Precision,0.27409,0.27218,-0.0019100000000000228,-0.6968513991754616
SimGCL,campus_143,loss2,Top 3,Recall,0.54362,0.53879,-0.004830000000000001,-0.8884882822559879
SimGCL,campus_143,loss2,Top 3,NDCG,0.50613,0.50267,-0.0034600000000000186,-0.6836188331061227
SimGCL,campus_143,loss2,Top 5,Hit Ratio,0.56962,0.57169,0.0020700000000000163,0.3634001615111857
SimGCL,campus_143,loss2,Top 5,Precision,0.19496,0.19567,0.0007100000000000162,0.3641772671317276
SimGCL,campus_143,loss2,Top 5,Recall,0.61791,0.61989,0.001980000000000093,0.3204350148079968
SimGCL,campus_143,loss2,Top 5,NDCG,0.53476,0.53447,-0.00029000000000001247,-0.054229934924080424
SimGCL,campus_143,loss2,Top 10,Hit Ratio,0.65539,0.65797,0.0025800000000000267,0.39365873754558756
SimGCL,campus_143,loss2,Top 10,Precision,0.11216,0.1126,0.00044000000000000983,0.39229671897290463
SimGCL,campus_143,loss2,Top 10,Recall,0.68196,0.68723,0.005269999999999997,0.7727725966332332
SimGCL,campus_143,loss2,Top 10,NDCG,0.55952,0.55982,0.00029999999999996696,0.053617386331135074
SimGCL,campus_143,loss2,Top 20,Hit Ratio,0.71713,0.721,0.003869999999999929,0.5396511092828259
SimGCL,campus_143,loss2,Top 20,Precision,0.06136,0.06169,0.0003300000000000039,0.5378096479791459
SimGCL,campus_143,loss2,Top 20,Recall,0.7306,0.73282,0.0022199999999999998,0.3038598412263892
SimGCL,campus_143,loss2,Top 20,NDCG,0.57449,0.57421,-0.00027999999999994696,-0.04873888144266166
SimGCL,campus_143,loss3,Top 3,Hit Ratio,0.4805,0.47817,-0.0023299999999999987,-0.48491155046826195
SimGCL,campus_143,loss3,Top 3,Precision,0.27409,0.27277,-0.0013199999999999878,-0.48159363712648684
SimGCL,campus_143,loss3,Top 3,Recall,0.54362,0.54172,-0.0019000000000000128,-0.34950884809241983
SimGCL,campus_143,loss3,Top 3,NDCG,0.50613,0.50778,0.0016500000000000403,0.3260032007587063
SimGCL,campus_143,loss3,Top 5,Hit Ratio,0.56962,0.56006,-0.009560000000000013,-1.6783118570274942
SimGCL,campus_143,loss3,Top 5,Precision,0.19496,0.19169,-0.003269999999999995,-1.6772671317193246
SimGCL,campus_143,loss3,Top 5,Recall,0.61791,0.61241,-0.005499999999999949,-0.8900972633554968
SimGCL,campus_143,loss3,Top 5,NDCG,0.53476,0.53424,-0.0005199999999999649,-0.09723988331213347
SimGCL,campus_143,loss3,Top 10,Hit Ratio,0.65539,0.64919,-0.006199999999999983,-0.9460016173576012
SimGCL,campus_143,loss3,Top 10,Precision,0.11216,0.1111,-0.0010599999999999915,-0.945078459343787
SimGCL,campus_143,loss3,Top 10,Recall,0.68196,0.68118,-0.0007800000000000029,-0.11437620974837277
SimGCL,campus_143,loss3,Top 10,NDCG,0.55952,0.56043,0.0009099999999999664,0.16263940520445497
SimGCL,campus_143,loss3,Top 20,Hit Ratio,0.71713,0.70783,-0.009300000000000086,-1.2968359990517877
SimGCL,campus_143,loss3,Top 20,Precision,0.06136,0.06057,-0.000789999999999999,-1.2874837027379384
SimGCL,campus_143,loss3,Top 20,Recall,0.7306,0.72609,-0.004510000000000014,-0.6173008486175765
SimGCL,campus_143,loss3,Top 20,NDCG,0.57449,0.57434,-0.00014999999999998348,-0.02611011505857082
SimGCL,campus_143,loss4,Top 3,Hit Ratio,0.4805,0.4761,-0.0043999999999999595,-0.9157127991675255
SimGCL,campus_143,loss4,Top 3,Precision,0.27409,0.27159,-0.0025000000000000022,-0.9121091612244161
SimGCL,campus_143,loss4,Top 3,Recall,0.54362,0.53839,-0.005229999999999957,-0.9620690923806993
SimGCL,campus_143,loss4,Top 3,NDCG,0.50613,0.50395,-0.0021799999999999597,-0.4307193803963329
SimGCL,campus_143,loss4,Top 5,Hit Ratio,0.56962,0.56885,-0.0007700000000000484,-0.13517783785682533
SimGCL,campus_143,loss4,Top 5,Precision,0.19496,0.19469,-0.00026999999999999247,-0.1384899466557204
SimGCL,campus_143,loss4,Top 5,Recall,0.61791,0.61751,-0.00039999999999995595,-0.06473434642584777
SimGCL,campus_143,loss4,Top 5,NDCG,0.53476,0.5348,4.0000000000040004e-05,0.007479991024018252
SimGCL,campus_143,loss4,Top 10,Hit Ratio,0.65539,0.65797,0.0025800000000000267,0.39365873754558756
SimGCL,campus_143,loss4,Top 10,Precision,0.11216,0.1126,0.00044000000000000983,0.39229671897290463
SimGCL,campus_143,loss4,Top 10,Recall,0.68196,0.68648,0.0045199999999999685,0.6627954718751786
SimGCL,campus_143,loss4,Top 10,NDCG,0.55952,0.56117,0.0016499999999999293,0.29489562482126275
SimGCL,campus_143,loss4,Top 20,Hit Ratio,0.71713,0.71454,-0.0025900000000000922,-0.36116185349937835
SimGCL,campus_143,loss4,Top 20,Precision,0.06136,0.06114,-0.00021999999999999797,-0.35853976531942305
SimGCL,campus_143,loss4,Top 20,Recall,0.7306,0.73068,7.999999999996898e-05,0.010949904188334107
SimGCL,campus_143,loss4,Top 20,NDCG,0.57449,0.57474,0.0002500000000000835,0.04351685843097069
SimGCL,campus_143,loss5,Top 3,Hit Ratio,0.4805,0.47249,-0.008009999999999962,-1.6670135275754343
SimGCL,campus_143,loss5,Top 3,Precision,0.27409,0.26953,-0.0045600000000000085,-1.6636871100733368
SimGCL,campus_143,loss5,Top 3,Recall,0.54362,0.53696,-0.006659999999999999,-1.225120488576579
SimGCL,campus_143,loss5,Top 3,NDCG,0.50613,0.50527,-0.0008599999999999719,-0.16991681978937662
SimGCL,campus_143,loss5,Top 5,Hit Ratio,0.56962,0.56316,-0.006460000000000021,-1.1340893929286227
SimGCL,campus_143,loss5,Top 5,Precision,0.19496,0.19275,-0.0022099999999999898,-1.1335658596635154
SimGCL,campus_143,loss5,Top 5,Recall,0.61791,0.61674,-0.0011700000000000044,-0.18934796329562628
SimGCL,campus_143,loss5,Top 5,NDCG,0.53476,0.53617,0.0014100000000000223,0.2636696835963839
SimGCL,campus_143,loss5,Top 10,Hit Ratio,0.65539,0.64893,-0.006460000000000021,-0.9856726529242162
SimGCL,campus_143,loss5,Top 10,Precision,0.11216,0.11105,-0.0011099999999999999,-0.9896576319543509
SimGCL,campus_143,loss5,Top 10,Recall,0.68196,0.68356,0.0015999999999999348,0.2346178661504978
SimGCL,campus_143,loss5,Top 10,NDCG,0.55952,0.5614,0.0018799999999999928,0.33600228767514884
SimGCL,campus_143,loss5,Top 20,Hit Ratio,0.71713,0.71067,-0.006460000000000021,-0.9008129627822041
SimGCL,campus_143,loss5,Top 20,Precision,0.06136,0.06081,-0.0005499999999999949,-0.8963494132985577
SimGCL,campus_143,loss5,Top 20,Recall,0.7306,0.73075,0.00014999999999998348,0.020531070353132147
SimGCL,campus_143,loss5,Top 20,NDCG,0.57449,0.57617,0.0016800000000000148,0.29243328865602797
XSimGCL,campus_143,loss1,Top 3,Hit Ratio,0.48747,0.48747,0.0,0.0
XSimGCL,campus_143,loss1,Top 3,Precision,0.27807,0.27807,0.0,0.0
XSimGCL,campus_143,loss1,Top 3,Recall,0.54902,0.54859,-0.00042999999999993044,-0.07832137262757832
XSimGCL,campus_143,loss1,Top 3,NDCG,0.51664,0.51626,-0.00037999999999993594,-0.0735521833384825
XSimGCL,campus_143,loss1,Top 5,Hit Ratio,0.58357,0.57789,-0.005680000000000018,-0.9733193961307158
XSimGCL,campus_143,loss1,Top 5,Precision,0.19973,0.19779,-0.0019399999999999973,-0.9713112702147886
XSimGCL,campus_143,loss1,Top 5,Recall,0.63438,0.62626,-0.008120000000000016,-1.2799899114095676
XSimGCL,campus_143,loss1,Top 5,NDCG,0.54959,0.54578,-0.00380999999999998,-0.6932440546589239
XSimGCL,campus_143,loss1,Top 10,Hit Ratio,0.6838,0.68484,0.001040000000000041,0.1520912547528577
XSimGCL,campus_143,loss1,Top 10,Precision,0.11702,0.1172,0.0001799999999999996,0.15381985985301624
XSimGCL,campus_143,loss1,Top 10,Recall,0.71442,0.71243,-0.0019900000000000473,-0.27854763304499414
XSimGCL,campus_143,loss1,Top 10,NDCG,0.57979,0.57825,-0.0015399999999999858,-0.26561341175252867
XSimGCL,campus_143,loss1,Top 20,Hit Ratio,0.76208,0.75769,-0.004390000000000005,-0.5760550073483106
XSimGCL,campus_143,loss1,Top 20,Precision,0.06521,0.06483,-0.00038000000000000533,-0.5827327097071083
XSimGCL,campus_143,loss1,Top 20,Recall,0.77566,0.77146,-0.0041999999999999815,-0.5414743573215044
XSimGCL,campus_143,loss1,Top 20,NDCG,0.59866,0.59633,-0.0023299999999999432,-0.3892025523669434
XSimGCL,campus_143,loss2,Top 3,Hit Ratio,0.48747,0.48747,0.0,0.0
XSimGCL,campus_143,loss2,Top 3,Precision,0.27807,0.27807,0.0,0.0
XSimGCL,campus_143,loss2,Top 3,Recall,0.54902,0.55066,0.0016400000000000858,0.29871407234710684
