Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
XSimGCL,campus_15,loss5,Top 5,Recall,0.35316,0.3179,-0.03525999999999996,-9.984143164571288
XSimGCL,campus_15,loss5,Top 5,NDCG,0.35253,0.34932,-0.0032099999999999906,-0.9105608033358836
XSimGCL,campus_15,loss5,Top 10,Hit Ratio,0.33937,0.35667,0.017299999999999982,5.097680997141758
XSimGCL,campus_15,loss5,Top 10,Precision,0.16444,0.17282,0.008379999999999999,5.096083677937241
XSimGCL,campus_15,loss5,Top 10,Recall,0.46067,0.42829,-0.03238000000000002,-7.028892699763392
XSimGCL,campus_15,loss5,Top 10,NDCG,0.38409,0.37264,-0.01144999999999996,-2.981072144549444
XSimGCL,campus_15,loss5,Top 20,Hit Ratio,0.50219,0.52006,0.01786999999999994,3.5584141460403313
XSimGCL,campus_15,loss5,Top 20,Precision,0.12166,0.12599,0.004329999999999987,3.559099128719371
XSimGCL,campus_15,loss5,Top 20,Recall,0.56172,0.54653,-0.015190000000000037,-2.7041942604856577
XSimGCL,campus_15,loss5,Top 20,NDCG,0.41761,0.40644,-0.011169999999999958,-2.674744378726553
XSimGCL,campus_34,loss1,Top 3,Hit Ratio,0.37506,0.36361,-0.011450000000000016,-3.052844878152833
XSimGCL,campus_34,loss1,Top 3,Precision,0.23213,0.22505,-0.007080000000000003,-3.0500150777581543
XSimGCL,campus_34,loss1,Top 3,Recall,0.43524,0.4245,-0.010740000000000027,-2.4676040805073125
XSimGCL,campus_34,loss1,Top 3,NDCG,0.40479,0.39318,-0.01161000000000001,-2.8681538575557717
XSimGCL,campus_34,loss1,Top 5,Hit Ratio,0.47461,0.4659,-0.008709999999999996,-1.8351909989254327
XSimGCL,campus_34,loss1,Top 5,Precision,0.17625,0.17301,-0.003239999999999993,-1.8382978723404215
XSimGCL,campus_34,loss1,Top 5,Recall,0.52857,0.51874,-0.009830000000000005,-1.859734756039882
XSimGCL,campus_34,loss1,Top 5,NDCG,0.44194,0.43168,-0.010259999999999991,-2.3215821152192584
XSimGCL,campus_34,loss1,Top 10,Hit Ratio,0.59333,0.58611,-0.007220000000000004,-1.2168607688807247
XSimGCL,campus_34,loss1,Top 10,Precision,0.11017,0.10883,-0.0013400000000000079,-1.216302078605798
XSimGCL,campus_34,loss1,Top 10,Recall,0.62926,0.62018,-0.009080000000000088,-1.442964752248687
XSimGCL,campus_34,loss1,Top 10,NDCG,0.47952,0.46991,-0.009610000000000007,-2.004087420754089
XSimGCL,campus_34,loss1,Top 20,Hit Ratio,0.66999,0.66526,-0.004730000000000012,-0.7059806862789014
XSimGCL,campus_34,loss1,Top 20,Precision,0.0622,0.06176,-0.00043999999999999595,-0.7073954983922764
XSimGCL,campus_34,loss1,Top 20,Recall,0.68789,0.68659,-0.0012999999999999678,-0.18898370378984544
XSimGCL,campus_34,loss1,Top 20,NDCG,0.49819,0.49032,-0.007870000000000044,-1.5797185812641852
XSimGCL,campus_34,loss2,Top 3,Hit Ratio,0.37506,0.37382,-0.0012400000000000189,-0.3306137684637175
XSimGCL,campus_34,loss2,Top 3,Precision,0.23213,0.23136,-0.0007699999999999929,-0.3317106793607
XSimGCL,campus_34,loss2,Top 3,Recall,0.43524,0.43521,-3.0000000000030003e-05,-0.006892748828239592
XSimGCL,campus_34,loss2,Top 3,NDCG,0.40479,0.40426,-0.0005299999999999749,-0.13093208824328045
XSimGCL,campus_34,loss2,Top 5,Hit Ratio,0.47461,0.47561,0.0010000000000000009,0.21069931101325318
XSimGCL,campus_34,loss2,Top 5,Precision,0.17625,0.17662,0.0003700000000000092,0.2099290780141896
XSimGCL,campus_34,loss2,Top 5,Recall,0.52857,0.5278,-0.0007699999999999374,-0.1456760693947703
XSimGCL,campus_34,loss2,Top 5,NDCG,0.44194,0.44187,-7.00000000000145e-05,-0.01583925419740564
XSimGCL,campus_34,loss2,Top 10,Hit Ratio,0.59333,0.59408,0.0007500000000000284,0.12640520452362572
XSimGCL,campus_34,loss2,Top 10,Precision,0.11017,0.1103,0.00012999999999999123,0.11799945538712102
XSimGCL,campus_34,loss2,Top 10,Recall,0.62926,0.63388,0.0046199999999999575,0.7341957219591199
XSimGCL,campus_34,loss2,Top 10,NDCG,0.47952,0.48079,0.0012699999999999934,0.2648481815148468
XSimGCL,campus_34,loss2,Top 20,Hit Ratio,0.66999,0.66401,-0.005979999999999985,-0.8925506350841037
XSimGCL,campus_34,loss2,Top 20,Precision,0.0622,0.06165,-0.0005499999999999949,-0.8842443729903455
XSimGCL,campus_34,loss2,Top 20,Recall,0.68789,0.6883,0.00041000000000002146,0.059602552733725084
XSimGCL,campus_34,loss2,Top 20,NDCG,0.49819,0.498,-0.00019000000000002348,-0.03813805977639524
XSimGCL,campus_34,loss3,Top 3,Hit Ratio,0.37506,0.37506,0.0,0.0
XSimGCL,campus_34,loss3,Top 3,Precision,0.23213,0.23213,0.0,0.0
XSimGCL,campus_34,loss3,Top 3,Recall,0.43524,0.43822,0.0029799999999999827,0.6846797169377775
XSimGCL,campus_34,loss3,Top 3,NDCG,0.40479,0.40678,0.0019899999999999918,0.49161293510214976
XSimGCL,campus_34,loss3,Top 5,Hit Ratio,0.47461,0.47262,-0.0019899999999999918,-0.4192916289163717
XSimGCL,campus_34,loss3,Top 5,Precision,0.17625,0.17551,-0.0007399999999999907,-0.4198581560283635
XSimGCL,campus_34,loss3,Top 5,Recall,0.52857,0.52593,-0.0026399999999999757,-0.4994608093535342
XSimGCL,campus_34,loss3,Top 5,NDCG,0.44194,0.44199,4.999999999999449e-05,0.011313752998143299
XSimGCL,campus_34,loss3,Top 10,Hit Ratio,0.59333,0.59233,-0.0010000000000000009,-0.16854027269816138
XSimGCL,campus_34,loss3,Top 10,Precision,0.11017,0.10998,-0.0001900000000000096,-0.17246074248888954
XSimGCL,campus_34,loss3,Top 10,Recall,0.62926,0.62598,-0.0032800000000000606,-0.5212471792264025
XSimGCL,campus_34,loss3,Top 10,NDCG,0.47952,0.47933,-0.00019000000000002348,-0.03962295628962785
XSimGCL,campus_34,loss3,Top 20,Hit Ratio,0.66999,0.67173,0.0017400000000000748,0.25970536873685796
XSimGCL,campus_34,loss3,Top 20,Precision,0.0622,0.06236,0.00016000000000000042,0.2572347266881036
XSimGCL,campus_34,loss3,Top 20,Recall,0.68789,0.69123,0.0033400000000000096,0.48554274666007785
XSimGCL,campus_34,loss3,Top 20,NDCG,0.49819,0.49927,0.0010799999999999699,0.2167847608342138
XSimGCL,campus_34,loss4,Top 3,Hit Ratio,0.37506,0.36336,-0.011699999999999988,-3.119500879859219
XSimGCL,campus_34,loss4,Top 3,Precision,0.23213,0.22489,-0.0072399999999999964,-3.1189419721707647
XSimGCL,campus_34,loss4,Top 3,Recall,0.43524,0.42702,-0.008220000000000005,-1.8886131789357608
XSimGCL,campus_34,loss4,Top 3,NDCG,0.40479,0.39183,-0.012959999999999972,-3.2016601200622476
XSimGCL,campus_34,loss4,Top 5,Hit Ratio,0.47461,0.46765,-0.006959999999999966,-1.4664672046522338
XSimGCL,campus_34,loss4,Top 5,Precision,0.17625,0.17366,-0.002589999999999981,-1.4695035460992802
